benchmark,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary8,1,109.97,3,2,1600,256,FulcrumCombined,109.97,decoder,MB/s
Binary8,1,107.913,3,3,1600,256,FulcrumCombined,108.756,decoder,MB/s
Binary8,1,108.446,3,4,1600,256,FulcrumCombined,108.446,decoder,MB/s
Binary8,2,100.318,3,0,1600,256,FulcrumCombined,100.318,decoder,MB/s
Binary8,2,107.638,3,1,1600,256,FulcrumCombined,107.638,decoder,MB/s
Binary8,2,107.846,3,2,1600,256,FulcrumCombined,107.846,decoder,MB/s
Binary8,2,103.749,3,3,1600,256,FulcrumCombined,104.154,decoder,MB/s
Binary8,2,107.169,3,4,1600,256,FulcrumCombined,107.588,decoder,MB/s
Binary8,3,104.837,3,0,1600,256,FulcrumCombined,104.837,decoder,MB/s
Binary8,3,106.473,3,1,1600,256,FulcrumCombined,106.473,decoder,MB/s
Binary8,3,106.917,3,2,1600,256,FulcrumCombined,106.917,decoder,MB/s
Binary8,3,105.74,3,3,1600,256,FulcrumCombined,105.74,decoder,MB/s
Binary8,3,106.032,3,4,1600,256,FulcrumCombined,106.032,decoder,MB/s
Binary8,4,101.42,3,0,1600,256,FulcrumCombined,101.42,decoder,MB/s
Binary8,4,105.377,3,1,1600,256,FulcrumCombined,105.377,decoder,MB/s
Binary8,4,104.508,3,2,1600,256,FulcrumCombined,104.508,decoder,MB/s
Binary8,4,105.404,3,3,1600,256,FulcrumCombined,105.404,decoder,MB/s
Binary8,4,104.339,3,4,1600,256,FulcrumCombined,104.339,decoder,MB/s
