benchmark,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,1,577.631,232,0,1600,16,FulcrumInner,577.631,encoder,MB/s
Binary,1,577.684,235,1,1600,16,FulcrumInner,577.684,encoder,MB/s
Binary,1,621.359,245,2,1600,16,FulcrumInner,621.359,encoder,MB/s
Binary,1,617.992,245,3,1600,16,FulcrumInner,617.992,encoder,MB/s
Binary,1,622.531,245,4,1600,16,FulcrumInner,622.531,encoder,MB/s
Binary,1,616.898,245,5,1600,16,FulcrumInner,616.898,encoder,MB/s
Binary,1,602.903,245,6,1600,16,FulcrumInner,602.903,encoder,MB/s
Binary,1,611.008,245,7,1600,16,FulcrumInner,611.008,encoder,MB/s
Binary,1,618.297,245,8,1600,16,FulcrumInner,618.297,encoder,MB/s
Binary,1,611.843,245,9,1600,16,FulcrumInner,611.843,encoder,MB/s
Binary,1,590.973,245,10,1600,16,FulcrumInner,590.973,encoder,MB/s
Binary,1,623.026,245,11,1600,16,FulcrumInner,623.026,encoder,MB/s
Binary,1,617.836,246,12,1600,16,FulcrumInner,617.836,encoder,MB/s
Binary,1,617.836,246,13,1600,16,FulcrumInner,617.836,encoder,MB/s
Binary,1,618.139,246,14,1600,16,FulcrumInner,618.139,encoder,MB/s
Binary,1,615.842,246,15,1600,16,FulcrumInner,615.842,encoder,MB/s
Binary,1,604.26,246,16,1600,16,FulcrumInner,604.26,encoder,MB/s
Binary,1,605.48,246,17,1600,16,FulcrumInner,605.48,encoder,MB/s
Binary,1,610.528,246,18,1600,16,FulcrumInner,610.528,encoder,MB/s
Binary,1,616.565,246,19,1600,16,FulcrumInner,616.565,encoder,MB/s
Binary,1,616.807,246,20,1600,16,FulcrumInner,616.807,encoder,MB/s
Binary,1,613.383,246,21,1600,16,FulcrumInner,613.383,encoder,MB/s
Binary,1,619.538,246,22,1600,16,FulcrumInner,619.538,encoder,MB/s
Binary,1,619.05,246,23,1600,16,FulcrumInner,619.05,encoder,MB/s
Binary,1,612.845,246,24,1600,16,FulcrumInner,612.845,encoder,MB/s
Binary,1,618.139,246,25,1600,16,FulcrumInner,618.139,encoder,MB/s
Binary,1,617.715,246,26,1600,16,FulcrumInner,617.715,encoder,MB/s
Binary,1,619.477,246,27,1600,16,FulcrumInner,619.477,encoder,MB/s
Binary,1,613.024,246,28,1600,16,FulcrumInner,613.024,encoder,MB/s
Binary,1,618.807,246,29,1600,16,FulcrumInner,618.807,encoder,MB/s
Binary,1,612.131,246,30,1600,16,FulcrumInner,612.131,encoder,MB/s
Binary,1,602.93,246,31,1600,16,FulcrumInner,602.93,encoder,MB/s
Binary,1,612.309,246,32,1600,16,FulcrumInner,612.309,encoder,MB/s
Binary,1,591.546,246,33,1600,16,FulcrumInner,591.546,encoder,MB/s
Binary,1,608.464,246,34,1600,16,FulcrumInner,608.464,encoder,MB/s
Binary,1,610.469,246,35,1600,16,FulcrumInner,610.469,encoder,MB/s
Binary,1,618.321,246,36,1600,16,FulcrumInner,618.321,encoder,MB/s
Binary,1,592.715,246,37,1600,16,FulcrumInner,592.715,encoder,MB/s
Binary,1,618.139,246,38,1600,16,FulcrumInner,618.139,encoder,MB/s
Binary,1,610.824,246,39,1600,16,FulcrumInner,610.824,encoder,MB/s
Binary,1,625.072,246,40,1600,16,FulcrumInner,625.072,encoder,MB/s
Binary,1,624.205,246,41,1600,16,FulcrumInner,624.205,encoder,MB/s
Binary,1,615,246,42,1600,16,FulcrumInner,615,encoder,MB/s
Binary,1,573.604,246,43,1600,16,FulcrumInner,573.604,encoder,MB/s
Binary,1,605.83,246,44,1600,16,FulcrumInner,605.83,encoder,MB/s
Binary,1,599.829,246,45,1600,16,FulcrumInner,599.829,encoder,MB/s
Binary,1,611.239,246,46,1600,16,FulcrumInner,611.239,encoder,MB/s
Binary,1,626.004,246,47,1600,16,FulcrumInner,626.004,encoder,MB/s
Binary,1,626.315,246,48,1600,16,FulcrumInner,626.315,encoder,MB/s
Binary,1,621.065,246,49,1600,16,FulcrumInner,621.065,encoder,MB/s
Binary,1,621.384,247,50,1600,16,FulcrumInner,621.384,encoder,MB/s
Binary,1,604.57,247,51,1600,16,FulcrumInner,604.57,encoder,MB/s
Binary,1,616.116,247,52,1600,16,FulcrumInner,616.116,encoder,MB/s
Binary,1,588.369,247,53,1600,16,FulcrumInner,588.369,encoder,MB/s
Binary,1,591.672,247,54,1600,16,FulcrumInner,591.672,encoder,MB/s
Binary,1,615.996,247,55,1600,16,FulcrumInner,615.996,encoder,MB/s
Binary,1,611.351,247,56,1600,16,FulcrumInner,611.351,encoder,MB/s
Binary,1,604.802,247,57,1600,16,FulcrumInner,604.802,encoder,MB/s
Binary,1,614.38,247,58,1600,16,FulcrumInner,614.38,encoder,MB/s
Binary,1,612.476,247,59,1600,16,FulcrumInner,612.476,encoder,MB/s
Binary,1,605.323,247,60,1600,16,FulcrumInner,605.323,encoder,MB/s
Binary,1,609.7,247,61,1600,16,FulcrumInner,609.7,encoder,MB/s
Binary,1,612.594,247,62,1600,16,FulcrumInner,612.594,encoder,MB/s
Binary,1,610.701,247,63,1600,16,FulcrumInner,610.701,encoder,MB/s
Binary,1,609.171,247,64,1600,16,FulcrumInner,609.171,encoder,MB/s
Binary,1,613.129,247,65,1600,16,FulcrumInner,613.129,encoder,MB/s
Binary,1,611.646,247,66,1600,16,FulcrumInner,611.646,encoder,MB/s
Binary,1,618.587,247,67,1600,16,FulcrumInner,618.587,encoder,MB/s
Binary,1,613.367,247,68,1600,16,FulcrumInner,613.367,encoder,MB/s
Binary,1,615.516,247,69,1600,16,FulcrumInner,615.516,encoder,MB/s
Binary,1,622.056,247,70,1600,16,FulcrumInner,622.056,encoder,MB/s
Binary,1,582.408,247,71,1600,16,FulcrumInner,582.408,encoder,MB/s
Binary,1,595.685,247,72,1600,16,FulcrumInner,595.685,encoder,MB/s
Binary,1,605.381,247,73,1600,16,FulcrumInner,605.381,encoder,MB/s
Binary,1,599.526,247,74,1600,16,FulcrumInner,599.526,encoder,MB/s
Binary,1,598.052,247,75,1600,16,FulcrumInner,598.052,encoder,MB/s
Binary,1,583.59,247,76,1600,16,FulcrumInner,583.59,encoder,MB/s
Binary,1,605.381,247,77,1600,16,FulcrumInner,605.381,encoder,MB/s
Binary,1,624.452,247,78,1600,16,FulcrumInner,624.452,encoder,MB/s
Binary,1,616.777,247,79,1600,16,FulcrumInner,616.777,encoder,MB/s
Binary,1,610.937,247,80,1600,16,FulcrumInner,610.937,encoder,MB/s
Binary,1,622.24,247,81,1600,16,FulcrumInner,622.24,encoder,MB/s
Binary,1,627.488,247,82,1600,16,FulcrumInner,627.488,encoder,MB/s
Binary,1,630.303,247,83,1600,16,FulcrumInner,630.303,encoder,MB/s
Binary,1,626.742,247,84,1600,16,FulcrumInner,626.742,encoder,MB/s
Binary,1,628.611,247,85,1600,16,FulcrumInner,628.611,encoder,MB/s
Binary,1,625.874,247,86,1600,16,FulcrumInner,625.874,encoder,MB/s
Binary,1,613.07,247,87,1600,16,FulcrumInner,613.07,encoder,MB/s
Binary,1,615.516,247,88,1600,16,FulcrumInner,615.516,encoder,MB/s
Binary,1,612.298,247,89,1600,16,FulcrumInner,612.298,encoder,MB/s
Binary,1,619.375,247,90,1600,16,FulcrumInner,619.375,encoder,MB/s
Binary,1,621.873,247,91,1600,16,FulcrumInner,621.873,encoder,MB/s
Binary,1,617.379,247,92,1600,16,FulcrumInner,617.379,encoder,MB/s
Binary,1,619.739,247,93,1600,16,FulcrumInner,619.739,encoder,MB/s
Binary,1,621.078,247,94,1600,16,FulcrumInner,621.078,encoder,MB/s
Binary,1,617.379,247,95,1600,16,FulcrumInner,617.379,encoder,MB/s
Binary,1,612.832,247,96,1600,16,FulcrumInner,612.832,encoder,MB/s
Binary,1,598.448,247,97,1600,16,FulcrumInner,598.448,encoder,MB/s
Binary,1,595.741,247,98,1600,16,FulcrumInner,595.741,encoder,MB/s
Binary,1,609.583,247,99,1600,16,FulcrumInner,609.583,encoder,MB/s
Binary,2,561.526,222,0,1600,16,FulcrumInner,561.526,encoder,MB/s
Binary,2,587.424,231,1,1600,16,FulcrumInner,587.424,encoder,MB/s
Binary,2,583.944,231,2,1600,16,FulcrumInner,583.944,encoder,MB/s
Binary,2,586.318,231,3,1600,16,FulcrumInner,586.318,encoder,MB/s
Binary,2,581.132,231,4,1600,16,FulcrumInner,581.132,encoder,MB/s
Binary,2,579.14,231,5,1600,16,FulcrumInner,579.14,encoder,MB/s
Binary,2,576.993,231,6,1600,16,FulcrumInner,576.993,encoder,MB/s
Binary,2,578.291,231,7,1600,16,FulcrumInner,578.291,encoder,MB/s
Binary,2,583.82,232,8,1600,16,FulcrumInner,583.82,encoder,MB/s
Binary,2,592.439,232,9,1600,16,FulcrumInner,592.439,encoder,MB/s
Binary,2,587.11,232,10,1600,16,FulcrumInner,587.11,encoder,MB/s
Binary,2,590.789,232,11,1600,16,FulcrumInner,590.789,encoder,MB/s
Binary,2,589.499,232,12,1600,16,FulcrumInner,589.499,encoder,MB/s
Binary,2,583.075,232,13,1600,16,FulcrumInner,583.075,encoder,MB/s
Binary,2,569.489,232,14,1600,16,FulcrumInner,569.489,encoder,MB/s
Binary,2,597.427,234,15,1600,16,FulcrumInner,597.427,encoder,MB/s
Binary,2,588.679,234,16,1600,16,FulcrumInner,588.679,encoder,MB/s
Binary,2,594.109,234,17,1600,16,FulcrumInner,594.109,encoder,MB/s
Binary,2,585.286,234,18,1600,16,FulcrumInner,585.286,encoder,MB/s
Binary,2,593.991,234,19,1600,16,FulcrumInner,593.991,encoder,MB/s
Binary,2,594.876,234,20,1600,16,FulcrumInner,594.876,encoder,MB/s
Binary,2,598.816,237,21,1600,16,FulcrumInner,598.816,encoder,MB/s
Binary,2,597.342,237,22,1600,16,FulcrumInner,597.342,encoder,MB/s
Binary,2,599.23,237,23,1600,16,FulcrumInner,599.23,encoder,MB/s
Binary,2,582.544,237,24,1600,16,FulcrumInner,582.544,encoder,MB/s
Binary,2,585.355,237,25,1600,16,FulcrumInner,585.355,encoder,MB/s
Binary,2,595.29,237,26,1600,16,FulcrumInner,595.29,encoder,MB/s
Binary,2,594.765,237,27,1600,16,FulcrumInner,594.765,encoder,MB/s
Binary,2,591.172,237,28,1600,16,FulcrumInner,591.172,encoder,MB/s
Binary,2,601.189,237,29,1600,16,FulcrumInner,601.189,encoder,MB/s
Binary,2,589.049,237,30,1600,16,FulcrumInner,589.049,encoder,MB/s
Binary,2,577.169,237,31,1600,16,FulcrumInner,577.169,encoder,MB/s
Binary,2,599.407,237,32,1600,16,FulcrumInner,599.407,encoder,MB/s
Binary,2,594.183,237,33,1600,16,FulcrumInner,594.183,encoder,MB/s
Binary,2,594.649,237,34,1600,16,FulcrumInner,594.649,encoder,MB/s
Binary,2,593.253,237,35,1600,16,FulcrumInner,593.253,encoder,MB/s
Binary,2,593.137,237,36,1600,16,FulcrumInner,593.137,encoder,MB/s
Binary,2,591.403,237,37,1600,16,FulcrumInner,591.403,encoder,MB/s
Binary,2,598.048,237,38,1600,16,FulcrumInner,598.048,encoder,MB/s
Binary,2,596.754,237,39,1600,16,FulcrumInner,596.754,encoder,MB/s
Binary,2,592.847,237,40,1600,16,FulcrumInner,592.847,encoder,MB/s
Binary,2,596.578,237,41,1600,16,FulcrumInner,596.578,encoder,MB/s
Binary,2,598.048,237,42,1600,16,FulcrumInner,598.048,encoder,MB/s
Binary,2,591.518,237,43,1600,16,FulcrumInner,591.518,encoder,MB/s
Binary,2,602.982,237,44,1600,16,FulcrumInner,602.982,encoder,MB/s
Binary,2,582.656,237,45,1600,16,FulcrumInner,582.656,encoder,MB/s
Binary,2,603.221,237,46,1600,16,FulcrumInner,603.221,encoder,MB/s
Binary,2,597.048,237,47,1600,16,FulcrumInner,597.048,encoder,MB/s
Binary,2,591.749,237,48,1600,16,FulcrumInner,591.749,encoder,MB/s
Binary,2,601.129,237,49,1600,16,FulcrumInner,601.129,encoder,MB/s
Binary,2,592.963,237,50,1600,16,FulcrumInner,592.963,encoder,MB/s
Binary,2,594.532,237,51,1600,16,FulcrumInner,594.532,encoder,MB/s
Binary,2,599.941,237,52,1600,16,FulcrumInner,599.941,encoder,MB/s
Binary,2,602.263,237,53,1600,16,FulcrumInner,602.263,encoder,MB/s
Binary,2,599.881,237,54,1600,16,FulcrumInner,599.881,encoder,MB/s
Binary,2,574.763,237,55,1600,16,FulcrumInner,574.763,encoder,MB/s
Binary,2,591.633,237,56,1600,16,FulcrumInner,591.633,encoder,MB/s
Binary,2,571.622,237,57,1600,16,FulcrumInner,571.622,encoder,MB/s
Binary,2,596.109,237,58,1600,16,FulcrumInner,596.109,encoder,MB/s
Binary,2,568.676,237,59,1600,16,FulcrumInner,568.676,encoder,MB/s
Binary,2,577.884,237,60,1600,16,FulcrumInner,577.884,encoder,MB/s
Binary,2,596.168,237,61,1600,16,FulcrumInner,596.168,encoder,MB/s
Binary,2,590.309,237,62,1600,16,FulcrumInner,590.309,encoder,MB/s
Binary,2,591.345,237,63,1600,16,FulcrumInner,591.345,encoder,MB/s
Binary,2,583.553,237,64,1600,16,FulcrumInner,583.553,encoder,MB/s
Binary,2,588.991,237,65,1600,16,FulcrumInner,588.991,encoder,MB/s
Binary,2,574.6,237,66,1600,16,FulcrumInner,574.6,encoder,MB/s
Binary,2,584.115,237,67,1600,16,FulcrumInner,584.115,encoder,MB/s
Binary,2,592.789,237,68,1600,16,FulcrumInner,592.789,encoder,MB/s
Binary,2,587.054,237,69,1600,16,FulcrumInner,587.054,encoder,MB/s
Binary,2,592.095,237,70,1600,16,FulcrumInner,592.095,encoder,MB/s
Binary,2,585.75,237,71,1600,16,FulcrumInner,585.75,encoder,MB/s
Binary,2,589.965,237,72,1600,16,FulcrumInner,589.965,encoder,MB/s
Binary,2,593.427,237,73,1600,16,FulcrumInner,593.427,encoder,MB/s
Binary,2,586.997,237,74,1600,16,FulcrumInner,586.997,encoder,MB/s
Binary,2,568.569,237,75,1600,16,FulcrumInner,568.569,encoder,MB/s
Binary,2,584.115,237,76,1600,16,FulcrumInner,584.115,encoder,MB/s
Binary,2,579.983,237,77,1600,16,FulcrumInner,579.983,encoder,MB/s
Binary,2,577.939,237,78,1600,16,FulcrumInner,577.939,encoder,MB/s
Binary,2,594.357,237,79,1600,16,FulcrumInner,594.357,encoder,MB/s
Binary,2,596.109,237,80,1600,16,FulcrumInner,596.109,encoder,MB/s
Binary,2,573.839,237,81,1600,16,FulcrumInner,573.839,encoder,MB/s
Binary,2,592.095,237,82,1600,16,FulcrumInner,592.095,encoder,MB/s
Binary,2,603.221,237,83,1600,16,FulcrumInner,603.221,encoder,MB/s
Binary,2,596.872,237,84,1600,16,FulcrumInner,596.872,encoder,MB/s
Binary,2,596.402,237,85,1600,16,FulcrumInner,596.402,encoder,MB/s
Binary,2,605.267,237,86,1600,16,FulcrumInner,605.267,encoder,MB/s
Binary,2,599.052,237,87,1600,16,FulcrumInner,599.052,encoder,MB/s
Binary,2,595.29,237,88,1600,16,FulcrumInner,595.29,encoder,MB/s
Binary,2,602.682,237,89,1600,16,FulcrumInner,602.682,encoder,MB/s
Binary,2,600.237,237,90,1600,16,FulcrumInner,600.237,encoder,MB/s
Binary,2,592.269,237,91,1600,16,FulcrumInner,592.269,encoder,MB/s
Binary,2,599.703,237,92,1600,16,FulcrumInner,599.703,encoder,MB/s
Binary,2,597.872,237,93,1600,16,FulcrumInner,597.872,encoder,MB/s
Binary,2,593.195,237,94,1600,16,FulcrumInner,593.195,encoder,MB/s
Binary,2,599.23,237,95,1600,16,FulcrumInner,599.23,encoder,MB/s
Binary,2,569.53,237,96,1600,16,FulcrumInner,569.53,encoder,MB/s
Binary,2,600.832,237,97,1600,16,FulcrumInner,600.832,encoder,MB/s
Binary,2,594.299,237,98,1600,16,FulcrumInner,594.299,encoder,MB/s
Binary,2,590.827,237,99,1600,16,FulcrumInner,590.827,encoder,MB/s
Binary,3,552.242,216,0,1600,16,FulcrumInner,552.242,encoder,MB/s
Binary,3,578.271,226,1,1600,16,FulcrumInner,578.271,encoder,MB/s
Binary,3,578.04,226,2,1600,16,FulcrumInner,578.04,encoder,MB/s
Binary,3,578.386,226,3,1600,16,FulcrumInner,578.386,encoder,MB/s
Binary,3,563.075,226,4,1600,16,FulcrumInner,563.075,encoder,MB/s
Binary,3,573.797,226,5,1600,16,FulcrumInner,573.797,encoder,MB/s
Binary,3,566.66,226,6,1600,16,FulcrumInner,566.66,encoder,MB/s
Binary,3,571.869,226,7,1600,16,FulcrumInner,571.869,encoder,MB/s
Binary,3,567.216,226,8,1600,16,FulcrumInner,567.216,encoder,MB/s
Binary,3,564.835,226,9,1600,16,FulcrumInner,564.835,encoder,MB/s
Binary,3,566.938,226,10,1600,16,FulcrumInner,566.938,encoder,MB/s
Binary,3,577.06,226,11,1600,16,FulcrumInner,577.06,encoder,MB/s
Binary,3,572.605,226,12,1600,16,FulcrumInner,572.605,encoder,MB/s
Binary,3,575.968,226,13,1600,16,FulcrumInner,575.968,encoder,MB/s
Binary,3,572.265,226,14,1600,16,FulcrumInner,572.265,encoder,MB/s
Binary,3,572.888,226,15,1600,16,FulcrumInner,572.888,encoder,MB/s
Binary,3,573.684,226,16,1600,16,FulcrumInner,573.684,encoder,MB/s
Binary,3,546.069,226,17,1600,16,FulcrumInner,546.069,encoder,MB/s
Binary,3,575.281,226,18,1600,16,FulcrumInner,575.281,encoder,MB/s
Binary,3,566.882,226,19,1600,16,FulcrumInner,566.882,encoder,MB/s
Binary,3,559.63,227,20,1600,16,FulcrumInner,559.63,encoder,MB/s
Binary,3,571.969,227,21,1600,16,FulcrumInner,571.969,encoder,MB/s
Binary,3,571.238,227,22,1600,16,FulcrumInner,571.238,encoder,MB/s
Binary,3,577.08,227,23,1600,16,FulcrumInner,577.08,encoder,MB/s
Binary,3,573.606,227,24,1600,16,FulcrumInner,573.606,encoder,MB/s
Binary,3,577.08,227,25,1600,16,FulcrumInner,577.08,encoder,MB/s
Binary,3,574.229,227,26,1600,16,FulcrumInner,574.229,encoder,MB/s
Binary,3,560.548,227,27,1600,16,FulcrumInner,560.548,encoder,MB/s
Binary,3,577.712,227,28,1600,16,FulcrumInner,577.712,encoder,MB/s
Binary,3,560.008,227,29,1600,16,FulcrumInner,560.008,encoder,MB/s
Binary,3,563.046,227,30,1600,16,FulcrumInner,563.046,encoder,MB/s
Binary,3,578.402,227,31,1600,16,FulcrumInner,578.402,encoder,MB/s
Binary,3,563.647,227,32,1600,16,FulcrumInner,563.647,encoder,MB/s
Binary,3,569.725,227,33,1600,16,FulcrumInner,569.725,encoder,MB/s
Binary,3,579.324,227,34,1600,16,FulcrumInner,579.324,encoder,MB/s
Binary,3,556.842,227,35,1600,16,FulcrumInner,556.842,encoder,MB/s
Binary,3,550.251,227,36,1600,16,FulcrumInner,550.251,encoder,MB/s
Binary,3,565.842,227,37,1600,16,FulcrumInner,565.842,encoder,MB/s
Binary,3,567.057,227,38,1600,16,FulcrumInner,567.057,encoder,MB/s
Binary,3,561.794,227,39,1600,16,FulcrumInner,561.794,encoder,MB/s
Binary,3,569.837,227,40,1600,16,FulcrumInner,569.837,encoder,MB/s
Binary,3,563.592,227,41,1600,16,FulcrumInner,563.592,encoder,MB/s
Binary,3,560.927,227,42,1600,16,FulcrumInner,560.927,encoder,MB/s
Binary,3,569.893,227,43,1600,16,FulcrumInner,569.893,encoder,MB/s
Binary,3,565.567,227,44,1600,16,FulcrumInner,565.567,encoder,MB/s
Binary,3,557.269,227,45,1600,16,FulcrumInner,557.269,encoder,MB/s
Binary,3,568.388,227,46,1600,16,FulcrumInner,568.388,encoder,MB/s
Binary,3,566.78,227,47,1600,16,FulcrumInner,566.78,encoder,MB/s
Binary,3,564.797,227,48,1600,16,FulcrumInner,564.797,encoder,MB/s
Binary,3,571.856,227,49,1600,16,FulcrumInner,571.856,encoder,MB/s
Binary,3,570.509,227,50,1600,16,FulcrumInner,570.509,encoder,MB/s
Binary,3,566.173,227,51,1600,16,FulcrumInner,566.173,encoder,MB/s
Binary,3,566.449,227,52,1600,16,FulcrumInner,566.449,encoder,MB/s
Binary,3,537.328,227,53,1600,16,FulcrumInner,537.328,encoder,MB/s
Binary,3,541.837,227,54,1600,16,FulcrumInner,541.837,encoder,MB/s
Binary,3,555.83,227,55,1600,16,FulcrumInner,555.83,encoder,MB/s
Binary,3,562.012,227,56,1600,16,FulcrumInner,562.012,encoder,MB/s
Binary,3,560.278,227,57,1600,16,FulcrumInner,560.278,encoder,MB/s
Binary,3,578.978,227,58,1600,16,FulcrumInner,578.978,encoder,MB/s
Binary,3,566.118,227,59,1600,16,FulcrumInner,566.118,encoder,MB/s
Binary,3,571.125,227,60,1600,16,FulcrumInner,571.125,encoder,MB/s
Binary,3,574.513,227,61,1600,16,FulcrumInner,574.513,encoder,MB/s
Binary,3,575.594,227,62,1600,16,FulcrumInner,575.594,encoder,MB/s
Binary,3,574.57,227,63,1600,16,FulcrumInner,574.57,encoder,MB/s
Binary,3,568.833,227,64,1600,16,FulcrumInner,568.833,encoder,MB/s
Binary,3,571.069,227,65,1600,16,FulcrumInner,571.069,encoder,MB/s
Binary,3,578.517,227,66,1600,16,FulcrumInner,578.517,encoder,MB/s
Binary,3,576.966,227,67,1600,16,FulcrumInner,576.966,encoder,MB/s
Binary,3,570.677,227,68,1600,16,FulcrumInner,570.677,encoder,MB/s
Binary,3,575.651,227,69,1600,16,FulcrumInner,575.651,encoder,MB/s
Binary,3,575.651,227,70,1600,16,FulcrumInner,575.651,encoder,MB/s
Binary,3,568.444,227,71,1600,16,FulcrumInner,568.444,encoder,MB/s
Binary,3,573.662,227,72,1600,16,FulcrumInner,573.662,encoder,MB/s
Binary,3,577.712,227,73,1600,16,FulcrumInner,577.712,encoder,MB/s
Binary,3,572.927,227,74,1600,16,FulcrumInner,572.927,encoder,MB/s
Binary,3,574.854,227,75,1600,16,FulcrumInner,574.854,encoder,MB/s
Binary,3,580.134,227,76,1600,16,FulcrumInner,580.134,encoder,MB/s
Binary,3,570.845,227,77,1600,16,FulcrumInner,570.845,encoder,MB/s
Binary,3,565.787,227,78,1600,16,FulcrumInner,565.787,encoder,MB/s
Binary,3,574.173,227,79,1600,16,FulcrumInner,574.173,encoder,MB/s
Binary,3,568.889,227,80,1600,16,FulcrumInner,568.889,encoder,MB/s
Binary,3,540.125,227,81,1600,16,FulcrumInner,540.125,encoder,MB/s
Binary,3,576.279,227,82,1600,16,FulcrumInner,576.279,encoder,MB/s
Binary,3,565.732,227,83,1600,16,FulcrumInner,565.732,encoder,MB/s
Binary,3,568.499,227,84,1600,16,FulcrumInner,568.499,encoder,MB/s
Binary,3,569.167,227,85,1600,16,FulcrumInner,569.167,encoder,MB/s
Binary,3,569.949,227,86,1600,16,FulcrumInner,569.949,encoder,MB/s
Binary,3,573.21,227,87,1600,16,FulcrumInner,573.21,encoder,MB/s
Binary,3,580.83,227,88,1600,16,FulcrumInner,580.83,encoder,MB/s
Binary,3,573.436,227,89,1600,16,FulcrumInner,573.436,encoder,MB/s
Binary,3,567.555,227,90,1600,16,FulcrumInner,567.555,encoder,MB/s
Binary,3,569,227,91,1600,16,FulcrumInner,569,encoder,MB/s
Binary,3,561.035,227,92,1600,16,FulcrumInner,561.035,encoder,MB/s
Binary,3,571.856,227,93,1600,16,FulcrumInner,571.856,encoder,MB/s
Binary,3,570.901,227,94,1600,16,FulcrumInner,570.901,encoder,MB/s
Binary,3,569.279,227,95,1600,16,FulcrumInner,569.279,encoder,MB/s
Binary,3,572.984,227,96,1600,16,FulcrumInner,572.984,encoder,MB/s
Binary,3,568.778,227,97,1600,16,FulcrumInner,568.778,encoder,MB/s
Binary,3,576.508,227,98,1600,16,FulcrumInner,576.508,encoder,MB/s
Binary,3,567.334,227,99,1600,16,FulcrumInner,567.334,encoder,MB/s
Binary,4,511.591,200,0,1600,16,FulcrumInner,511.591,encoder,MB/s
Binary,4,546.791,215,1,1600,16,FulcrumInner,546.791,encoder,MB/s
Binary,4,547.771,215,2,1600,16,FulcrumInner,547.771,encoder,MB/s
Binary,4,547.444,215,3,1600,16,FulcrumInner,547.444,encoder,MB/s
Binary,4,540.084,215,4,1600,16,FulcrumInner,540.084,encoder,MB/s
Binary,4,547.88,215,5,1600,16,FulcrumInner,547.88,encoder,MB/s
Binary,4,550.345,215,6,1600,16,FulcrumInner,550.345,encoder,MB/s
Binary,4,548.59,215,7,1600,16,FulcrumInner,548.59,encoder,MB/s
Binary,4,545.978,215,8,1600,16,FulcrumInner,545.978,encoder,MB/s
Binary,4,542.64,215,9,1600,16,FulcrumInner,542.64,encoder,MB/s
Binary,4,541.999,215,10,1600,16,FulcrumInner,541.999,encoder,MB/s
Binary,4,544.414,217,11,1600,16,FulcrumInner,544.414,encoder,MB/s
Binary,4,547.472,217,12,1600,16,FulcrumInner,547.472,encoder,MB/s
Binary,4,542.924,217,13,1600,16,FulcrumInner,542.924,encoder,MB/s
Binary,4,539.707,217,14,1600,16,FulcrumInner,539.707,encoder,MB/s
Binary,4,535.389,217,15,1600,16,FulcrumInner,535.389,encoder,MB/s
Binary,4,529.723,217,16,1600,16,FulcrumInner,529.723,encoder,MB/s
Binary,4,545.322,217,17,1600,16,FulcrumInner,545.322,encoder,MB/s
Binary,4,542.765,217,18,1600,16,FulcrumInner,542.765,encoder,MB/s
Binary,4,545.215,217,19,1600,16,FulcrumInner,545.215,encoder,MB/s
Binary,4,547.418,217,20,1600,16,FulcrumInner,547.418,encoder,MB/s
Binary,4,553.582,217,21,1600,16,FulcrumInner,553.582,encoder,MB/s
Binary,4,539.235,217,22,1600,16,FulcrumInner,539.235,encoder,MB/s
Binary,4,550.347,217,23,1600,16,FulcrumInner,550.347,encoder,MB/s
Binary,4,552.866,217,24,1600,16,FulcrumInner,552.866,encoder,MB/s
Binary,4,551.549,217,25,1600,16,FulcrumInner,551.549,encoder,MB/s
Binary,4,548.066,217,26,1600,16,FulcrumInner,548.066,encoder,MB/s
Binary,4,549.911,217,27,1600,16,FulcrumInner,549.911,encoder,MB/s
Binary,4,551.549,217,28,1600,16,FulcrumInner,551.549,encoder,MB/s
Binary,4,528.865,217,29,1600,16,FulcrumInner,528.865,encoder,MB/s
Binary,4,547.634,217,30,1600,16,FulcrumInner,547.634,encoder,MB/s
Binary,4,542.288,217,31,1600,16,FulcrumInner,542.288,encoder,MB/s
Binary,4,551.768,217,32,1600,16,FulcrumInner,551.768,encoder,MB/s
Binary,4,547.742,217,33,1600,16,FulcrumInner,547.742,encoder,MB/s
Binary,4,539.445,217,34,1600,16,FulcrumInner,539.445,encoder,MB/s
Binary,4,551.648,219,35,1600,16,FulcrumInner,551.648,encoder,MB/s
Binary,4,551.702,219,36,1600,16,FulcrumInner,551.702,encoder,MB/s
Binary,4,553.555,219,37,1600,16,FulcrumInner,553.555,encoder,MB/s
Binary,4,553.008,219,38,1600,16,FulcrumInner,553.008,encoder,MB/s
Binary,4,543.519,219,39,1600,16,FulcrumInner,543.519,encoder,MB/s
Binary,4,558.629,219,40,1600,16,FulcrumInner,558.629,encoder,MB/s
Binary,4,531.866,219,41,1600,16,FulcrumInner,531.866,encoder,MB/s
Binary,4,547.286,219,42,1600,16,FulcrumInner,547.286,encoder,MB/s
Binary,4,552.355,219,43,1600,16,FulcrumInner,552.355,encoder,MB/s
Binary,4,546.699,219,44,1600,16,FulcrumInner,546.699,encoder,MB/s
Binary,4,542.625,219,45,1600,16,FulcrumInner,542.625,encoder,MB/s
Binary,4,555.199,219,46,1600,16,FulcrumInner,555.199,encoder,MB/s
Binary,4,551.106,219,47,1600,16,FulcrumInner,551.106,encoder,MB/s
Binary,4,550.403,219,48,1600,16,FulcrumInner,550.403,encoder,MB/s
