time,density,nonezero,
195,0.2,0.22,
196,0.2,0.14,
197,0.2,0.255,
198,0.2,0.215,
199,0.2,0.185,
200,0.2,0.16,
1,0.3,0.305,
2,0.3,0.32,
3,0.3,0.305,
4,0.3,0.285,
5,0.3,0.335,
6,0.3,0.325,
7,0.3,0.29,
8,0.3,0.29,
9,0.3,0.28,
10,0.3,0.32,
11,0.3,0.3,
12,0.3,0.345,
13,0.3,0.375,
14,0.3,0.235,
15,0.3,0.315,
16,0.3,0.295,
17,0.3,0.275,
18,0.3,0.33,
19,0.3,0.345,
20,0.3,0.31,
21,0.3,0.35,
22,0.3,0.315,
23,0.3,0.305,
24,0.3,0.29,
25,0.3,0.25,
26,0.3,0.305,
27,0.3,0.28,
28,0.3,0.3,
29,0.3,0.29,
30,0.3,0.31,
31,0.3,0.355,
32,0.3,0.29,
33,0.3,0.31,
34,0.3,0.265,
35,0.3,0.3,
36,0.3,0.29,
37,0.3,0.305,
38,0.3,0.315,
39,0.3,0.325,
40,0.3,0.355,
41,0.3,0.3,
42,0.3,0.285,
43,0.3,0.335,
44,0.3,0.275,
45,0.3,0.38,
46,0.3,0.295,
47,0.3,0.29,
48,0.3,0.315,
49,0.3,0.355,
50,0.3,0.32,
51,0.3,0.32,
52,0.3,0.295,
53,0.3,0.28,
54,0.3,0.345,
55,0.3,0.34,
56,0.3,0.29,
57,0.3,0.3,
58,0.3,0.305,
59,0.3,0.275,
60,0.3,0.295,
61,0.3,0.38,
62,0.3,0.315,
63,0.3,0.3,
64,0.3,0.3,
65,0.3,0.35,
66,0.3,0.29,
67,0.3,0.32,
68,0.3,0.32,
69,0.3,0.275,
70,0.3,0.29,
71,0.3,0.29,
72,0.3,0.31,
73,0.3,0.33,
74,0.3,0.305,
75,0.3,0.35,
76,0.3,0.29,
77,0.3,0.29,
78,0.3,0.315,
79,0.3,0.34,
80,0.3,0.37,
81,0.3,0.29,
82,0.3,0.32,
83,0.3,0.35,
84,0.3,0.355,
85,0.3,0.345,
86,0.3,0.31,
87,0.3,0.285,
88,0.3,0.32,
89,0.3,0.34,
90,0.3,0.28,
91,0.3,0.3,
92,0.3,0.335,
93,0.3,0.255,
94,0.3,0.29,
95,0.3,0.32,
96,0.3,0.31,
97,0.3,0.27,
98,0.3,0.28,
99,0.3,0.305,
100,0.3,0.245,
101,0.3,0.335,
102,0.3,0.33,
103,0.3,0.285,
104,0.3,0.305,
105,0.3,0.315,
106,0.3,0.27,
107,0.3,0.32,
108,0.3,0.39,
109,0.3,0.275,
110,0.3,0.335,
111,0.3,0.34,
112,0.3,0.285,
113,0.3,0.285,
114,0.3,0.35,
115,0.3,0.32,
116,0.3,0.32,
117,0.3,0.3,
118,0.3,0.335,
119,0.3,0.29,
120,0.3,0.335,
121,0.3,0.3,
122,0.3,0.29,
123,0.3,0.3,
124,0.3,0.33,
125,0.3,0.375,
126,0.3,0.29,
127,0.3,0.35,
128,0.3,0.29,
129,0.3,0.295,
130,0.3,0.325,
131,0.3,0.315,
132,0.3,0.245,
133,0.3,0.3,
134,0.3,0.24,
135,0.3,0.29,
136,0.3,0.345,
137,0.3,0.315,
138,0.3,0.285,
139,0.3,0.31,
140,0.3,0.32,
141,0.3,0.33,
142,0.3,0.31,
143,0.3,0.265,
144,0.3,0.315,
145,0.3,0.295,
146,0.3,0.295,
147,0.3,0.285,
148,0.3,0.29,
149,0.3,0.265,
150,0.3,0.315,
151,0.3,0.275,
152,0.3,0.235,
153,0.3,0.3,
154,0.3,0.235,
155,0.3,0.29,
156,0.3,0.255,
157,0.3,0.295,
158,0.3,0.3,
159,0.3,0.285,
160,0.3,0.3,
161,0.3,0.295,
162,0.3,0.33,
163,0.3,0.29,
164,0.3,0.32,
165,0.3,0.285,
166,0.3,0.275,
167,0.3,0.255,
168,0.3,0.275,
169,0.3,0.345,
170,0.3,0.355,
171,0.3,0.295,
172,0.3,0.335,
173,0.3,0.27,
174,0.3,0.32,
175,0.3,0.285,
176,0.3,0.335,
177,0.3,0.265,
178,0.3,0.27,
179,0.3,0.335,
180,0.3,0.265,
181,0.3,0.245,
182,0.3,0.225,
183,0.3,0.3,
184,0.3,0.245,
185,0.3,0.315,
186,0.3,0.285,
187,0.3,0.315,
188,0.3,0.285,
189,0.3,0.315,
190,0.3,0.285,
191,0.3,0.295,
192,0.3,0.345,
193,0.3,0.29,
194,0.3,0.305,
195,0.3,0.26,
196,0.3,0.305,
197,0.3,0.295,
198,0.3,0.265,
199,0.3,0.285,
200,0.3,0.305,
1,0.4,0.395,
2,0.4,0.46,
3,0.4,0.365,
4,0.4,0.395,
5,0.4,0.4,
6,0.4,0.43,
7,0.4,0.385,
8,0.4,0.355,
9,0.4,0.385,
10,0.4,0.385,
11,0.4,0.36,
12,0.4,0.435,
13,0.4,0.405,
14,0.4,0.415,
15,0.4,0.395,
16,0.4,0.37,
17,0.4,0.39,
18,0.4,0.39,
19,0.4,0.36,
20,0.4,0.445,
21,0.4,0.35,
22,0.4,0.465,
23,0.4,0.45,
24,0.4,0.33,
25,0.4,0.47,
26,0.4,0.385,
27,0.4,0.445,
28,0.4,0.365,
29,0.4,0.425,
30,0.4,0.465,
31,0.4,0.395,
32,0.4,0.385,
33,0.4,0.5,
34,0.4,0.34,
35,0.4,0.44,
36,0.4,0.385,
37,0.4,0.43,
38,0.4,0.425,
39,0.4,0.365,
40,0.4,0.425,
41,0.4,0.38,
42,0.4,0.385,
43,0.4,0.355,
44,0.4,0.37,
45,0.4,0.365,
46,0.4,0.44,
47,0.4,0.38,
48,0.4,0.455,
49,0.4,0.38,
50,0.4,0.365,
51,0.4,0.42,
52,0.4,0.435,
53,0.4,0.39,
54,0.4,0.37,
55,0.4,0.42,
56,0.4,0.385,
57,0.4,0.405,
58,0.4,0.385,
59,0.4,0.385,
60,0.4,0.4,
61,0.4,0.42,
62,0.4,0.42,
63,0.4,0.39,
64,0.4,0.34,
65,0.4,0.35,
66,0.4,0.4,
67,0.4,0.45,
68,0.4,0.385,
69,0.4,0.46,
70,0.4,0.37,
71,0.4,0.405,
72,0.4,0.39,
73,0.4,0.4,
74,0.4,0.425,
75,0.4,0.46,
76,0.4,0.365,
77,0.4,0.385,
78,0.4,0.42,
79,0.4,0.405,
80,0.4,0.365,
81,0.4,0.43,
82,0.4,0.385,
83,0.4,0.465,
84,0.4,0.45,
85,0.4,0.41,
86,0.4,0.43,
87,0.4,0.375,
88,0.4,0.445,
89,0.4,0.42,
90,0.4,0.4,
91,0.4,0.405,
92,0.4,0.39,
93,0.4,0.38,
94,0.4,0.43,
95,0.4,0.42,
96,0.4,0.415,
97,0.4,0.41,
98,0.4,0.49,
99,0.4,0.4,
100,0.4,0.4,
101,0.4,0.39,
102,0.4,0.385,
103,0.4,0.335,
104,0.4,0.4,
105,0.4,0.4,
106,0.4,0.43,
107,0.4,0.445,
108,0.4,0.435,
109,0.4,0.46,
110,0.4,0.415,
111,0.4,0.42,
112,0.4,0.405,
113,0.4,0.445,
114,0.4,0.395,
115,0.4,0.42,
116,0.4,0.465,
117,0.4,0.42,
118,0.4,0.4,
119,0.4,0.39,
120,0.4,0.325,
121,0.4,0.405,
122,0.4,0.395,
123,0.4,0.445,
124,0.4,0.4,
125,0.4,0.365,
126,0.4,0.455,
127,0.4,0.355,
128,0.4,0.435,
129,0.4,0.395,
130,0.4,0.37,
131,0.4,0.465,
132,0.4,0.435,
133,0.4,0.335,
