time,density,nonezero,
70,0.7,0.635,
71,0.7,0.7,
72,0.7,0.655,
73,0.7,0.67,
74,0.7,0.75,
75,0.7,0.66,
76,0.7,0.64,
77,0.7,0.69,
78,0.7,0.665,
79,0.7,0.745,
80,0.7,0.68,
81,0.7,0.73,
82,0.7,0.655,
83,0.7,0.735,
84,0.7,0.71,
85,0.7,0.7,
86,0.7,0.635,
87,0.7,0.69,
88,0.7,0.715,
89,0.7,0.75,
90,0.7,0.72,
91,0.7,0.7,
92,0.7,0.69,
93,0.7,0.735,
94,0.7,0.675,
95,0.7,0.68,
96,0.7,0.73,
97,0.7,0.68,
98,0.7,0.73,
99,0.7,0.685,
100,0.7,0.785,
101,0.7,0.67,
102,0.7,0.745,
103,0.7,0.66,
104,0.7,0.67,
105,0.7,0.78,
106,0.7,0.65,
107,0.7,0.725,
108,0.7,0.665,
109,0.7,0.71,
110,0.7,0.725,
111,0.7,0.645,
112,0.7,0.69,
113,0.7,0.705,
114,0.7,0.665,
115,0.7,0.68,
116,0.7,0.71,
117,0.7,0.65,
118,0.7,0.715,
119,0.7,0.695,
120,0.7,0.725,
121,0.7,0.685,
122,0.7,0.655,
123,0.7,0.69,
124,0.7,0.72,
125,0.7,0.73,
126,0.7,0.71,
127,0.7,0.72,
128,0.7,0.72,
129,0.7,0.71,
130,0.7,0.705,
131,0.7,0.68,
132,0.7,0.685,
133,0.7,0.73,
134,0.7,0.72,
135,0.7,0.695,
136,0.7,0.68,
137,0.7,0.715,
138,0.7,0.72,
139,0.7,0.715,
140,0.7,0.665,
141,0.7,0.69,
142,0.7,0.695,
143,0.7,0.725,
144,0.7,0.695,
145,0.7,0.64,
146,0.7,0.74,
147,0.7,0.73,
148,0.7,0.695,
149,0.7,0.685,
150,0.7,0.635,
151,0.7,0.72,
152,0.7,0.715,
153,0.7,0.675,
154,0.7,0.705,
155,0.7,0.745,
156,0.7,0.68,
157,0.7,0.65,
158,0.7,0.67,
159,0.7,0.705,
160,0.7,0.65,
161,0.7,0.69,
162,0.7,0.725,
163,0.7,0.72,
164,0.7,0.665,
165,0.7,0.74,
166,0.7,0.715,
167,0.7,0.655,
168,0.7,0.675,
169,0.7,0.73,
170,0.7,0.69,
171,0.7,0.66,
172,0.7,0.69,
173,0.7,0.725,
174,0.7,0.675,
175,0.7,0.7,
176,0.7,0.66,
177,0.7,0.685,
178,0.7,0.67,
179,0.7,0.705,
180,0.7,0.705,
181,0.7,0.715,
182,0.7,0.665,
183,0.7,0.73,
184,0.7,0.675,
185,0.7,0.725,
186,0.7,0.695,
187,0.7,0.735,
188,0.7,0.72,
189,0.7,0.695,
190,0.7,0.69,
191,0.7,0.68,
192,0.7,0.735,
193,0.7,0.68,
194,0.7,0.715,
195,0.7,0.705,
196,0.7,0.715,
197,0.7,0.715,
198,0.7,0.715,
199,0.7,0.665,
200,0.7,0.69,
1,0.8,0.79,
2,0.8,0.785,
3,0.8,0.76,
4,0.8,0.815,
5,0.8,0.79,
6,0.8,0.845,
7,0.8,0.795,
8,0.8,0.82,
9,0.8,0.82,
10,0.8,0.87,
11,0.8,0.83,
12,0.8,0.8,
13,0.8,0.815,
14,0.8,0.78,
15,0.8,0.785,
16,0.8,0.78,
17,0.8,0.785,
18,0.8,0.78,
19,0.8,0.83,
20,0.8,0.77,
21,0.8,0.815,
22,0.8,0.785,
23,0.8,0.845,
24,0.8,0.785,
25,0.8,0.815,
26,0.8,0.805,
27,0.8,0.835,
28,0.8,0.79,
29,0.8,0.825,
30,0.8,0.835,
31,0.8,0.79,
32,0.8,0.77,
33,0.8,0.83,
34,0.8,0.745,
35,0.8,0.825,
36,0.8,0.785,
37,0.8,0.83,
38,0.8,0.81,
39,0.8,0.78,
40,0.8,0.805,
41,0.8,0.74,
42,0.8,0.805,
43,0.8,0.79,
44,0.8,0.825,
45,0.8,0.82,
46,0.8,0.76,
47,0.8,0.795,
48,0.8,0.755,
49,0.8,0.795,
50,0.8,0.805,
51,0.8,0.785,
52,0.8,0.845,
53,0.8,0.805,
54,0.8,0.825,
55,0.8,0.8,
56,0.8,0.81,
57,0.8,0.77,
58,0.8,0.855,
59,0.8,0.855,
60,0.8,0.81,
61,0.8,0.765,
62,0.8,0.805,
63,0.8,0.755,
64,0.8,0.77,
65,0.8,0.8,
66,0.8,0.83,
67,0.8,0.78,
68,0.8,0.82,
69,0.8,0.825,
70,0.8,0.785,
71,0.8,0.77,
72,0.8,0.795,
73,0.8,0.795,
74,0.8,0.795,
75,0.8,0.79,
76,0.8,0.825,
77,0.8,0.795,
78,0.8,0.81,
79,0.8,0.795,
80,0.8,0.765,
81,0.8,0.825,
82,0.8,0.79,
83,0.8,0.78,
84,0.8,0.8,
85,0.8,0.835,
86,0.8,0.785,
87,0.8,0.82,
88,0.8,0.825,
89,0.8,0.765,
90,0.8,0.79,
91,0.8,0.79,
92,0.8,0.845,
93,0.8,0.81,
94,0.8,0.845,
95,0.8,0.79,
96,0.8,0.835,
97,0.8,0.775,
98,0.8,0.785,
99,0.8,0.775,
100,0.8,0.76,
101,0.8,0.785,
102,0.8,0.825,
103,0.8,0.795,
104,0.8,0.78,
105,0.8,0.8,
106,0.8,0.785,
107,0.8,0.8,
108,0.8,0.84,
109,0.8,0.755,
110,0.8,0.795,
111,0.8,0.81,
112,0.8,0.805,
113,0.8,0.815,
114,0.8,0.78,
115,0.8,0.795,
116,0.8,0.77,
117,0.8,0.745,
118,0.8,0.795,
119,0.8,0.855,
120,0.8,0.825,
121,0.8,0.83,
122,0.8,0.83,
123,0.8,0.835,
124,0.8,0.815,
125,0.8,0.74,
126,0.8,0.795,
127,0.8,0.785,
128,0.8,0.735,
129,0.8,0.815,
130,0.8,0.805,
131,0.8,0.835,
132,0.8,0.805,
133,0.8,0.795,
134,0.8,0.825,
135,0.8,0.805,
136,0.8,0.8,
137,0.8,0.75,
138,0.8,0.785,
139,0.8,0.79,
140,0.8,0.79,
141,0.8,0.84,
142,0.8,0.805,
143,0.8,0.79,
144,0.8,0.755,
145,0.8,0.745,
146,0.8,0.755,
147,0.8,0.805,
148,0.8,0.81,
149,0.8,0.785,
150,0.8,0.765,
151,0.8,0.855,
152,0.8,0.76,
153,0.8,0.805,
154,0.8,0.825,
155,0.8,0.79,
156,0.8,0.81,
157,0.8,0.775,
158,0.8,0.795,
159,0.8,0.775,
160,0.8,0.785,
161,0.8,0.78,
162,0.8,0.8,
163,0.8,0.795,
164,0.8,0.83,
165,0.8,0.815,
166,0.8,0.76,
167,0.8,0.87,
168,0.8,0.79,
169,0.8,0.805,
170,0.8,0.825,
171,0.8,0.805,
172,0.8,0.76,
173,0.8,0.8,
174,0.8,0.735,
175,0.8,0.86,
176,0.8,0.85,
177,0.8,0.825,
178,0.8,0.8,
179,0.8,0.79,
180,0.8,0.805,
181,0.8,0.815,
182,0.8,0.77,
183,0.8,0.845,
184,0.8,0.8,
185,0.8,0.75,
186,0.8,0.84,
187,0.8,0.83,
188,0.8,0.805,
189,0.8,0.795,
190,0.8,0.765,
191,0.8,0.805,
192,0.8,0.805,
193,0.8,0.755,
194,0.8,0.785,
195,0.8,0.84,
196,0.8,0.82,
197,0.8,0.78,
198,0.8,0.805,
199,0.8,0.78,
200,0.8,0.77,
1,0.9,0.9,
2,0.9,0.89,
3,0.9,0.905,
4,0.9,0.915,
5,0.9,0.905,
6,0.9,0.865,
7,0.9,0.92,
8,0.9,0.905,
9,0.9,0.94,
10,0.9,0.95,
11,0.9,0.94,
12,0.9,0.93,
13,0.9,0.87,
14,0.9,0.875,
15,0.9,0.9,
16,0.9,0.91,
17,0.9,0.925,
18,0.9,0.905,
19,0.9,0.91,
20,0.9,0.92,
21,0.9,0.91,
22,0.9,0.88,
23,0.9,0.915,
24,0.9,0.92,
25,0.9,0.87,
26,0.9,0.88,
27,0.9,0.885,
28,0.9,0.94,
29,0.9,0.925,
30,0.9,0.91,
31,0.9,0.875,
32,0.9,0.875,
33,0.9,0.89,
34,0.9,0.89,
35,0.9,0.895,
36,0.9,0.875,
37,0.9,0.88,
38,0.9,0.92,
39,0.9,0.915,
40,0.9,0.875,
41,0.9,0.885,
42,0.9,0.865,
43,0.9,0.915,
44,0.9,0.87,
45,0.9,0.9,
46,0.9,0.935,
47,0.9,0.91,
48,0.9,0.91,
49,0.9,0.91,
50,0.9,0.895,
51,0.9,0.93,
52,0.9,0.895,
53,0.9,0.935,
54,0.9,0.895,
55,0.9,0.915,
56,0.9,0.91,
57,0.9,0.915,
58,0.9,0.9,
59,0.9,0.89,
60,0.9,0.92,
61,0.9,0.9,
62,0.9,0.915,
63,0.9,0.93,
64,0.9,0.91,
65,0.9,0.905,
66,0.9,0.905,
67,0.9,0.93,
68,0.9,0.915,
69,0.9,0.895,
70,0.9,0.9,
71,0.9,0.93,
72,0.9,0.92,
73,0.9,0.895,
74,0.9,0.88,
75,0.9,0.885,
76,0.9,0.9,
77,0.9,0.9,
78,0.9,0.885,
79,0.9,0.88,
80,0.9,0.88,
81,0.9,0.915,
82,0.9,0.92,
83,0.9,0.92,
84,0.9,0.885,
85,0.9,0.88,
86,0.9,0.94,
87,0.9,0.93,
88,0.9,0.905,
89,0.9,0.915,
90,0.9,0.92,
91,0.9,0.895,
92,0.9,0.925,
93,0.9,0.93,
94,0.9,0.895,
95,0.9,0.9,
96,0.9,0.91,
97,0.9,0.88,
98,0.9,0.9,
99,0.9,0.94,
100,0.9,0.89,
101,0.9,0.915,
102,0.9,0.875,
103,0.9,0.945,
104,0.9,0.88,
105,0.9,0.93,
106,0.9,0.9,
107,0.9,0.92,
108,0.9,0.9,
109,0.9,0.865,
110,0.9,0.9,
111,0.9,0.88,
112,0.9,0.9,
113,0.9,0.85,
114,0.9,0.94,
115,0.9,0.91,
116,0.9,0.89,
117,0.9,0.895,
118,0.9,0.89,
119,0.9,0.92,
120,0.9,0.9,
121,0.9,0.93,
122,0.9,0.92,
123,0.9,0.9,
124,0.9,0.895,
125,0.9,0.9,
126,0.9,0.89,
127,0.9,0.85,
128,0.9,0.92,
129,0.9,0.845,
130,0.9,0.895,
131,0.9,0.93,
132,0.9,0.855,
133,0.9,0.88,
134,0.9,0.88,
135,0.9,0.87,
136,0.9,0.89,
137,0.9,0.905,
138,0.9,0.875,
139,0.9,0.92,
140,0.9,0.855,
141,0.9,0.925,
142,0.9,0.865,
143,0.9,0.925,
144,0.9,0.9,
145,0.9,0.88,
146,0.9,0.915,
147,0.9,0.925,
148,0.9,0.905,
149,0.9,0.87,
150,0.9,0.87,
151,0.9,0.88,
152,0.9,0.865,
153,0.9,0.905,
154,0.9,0.895,
155,0.9,0.875,
156,0.9,0.9,
157,0.9,0.905,
158,0.9,0.905,
159,0.9,0.89,
160,0.9,0.905,
161,0.9,0.87,
162,0.9,0.86,
163,0.9,0.915,
164,0.9,0.9,
165,0.9,0.865,
166,0.9,0.885,
167,0.9,0.92,
168,0.9,0.885,
169,0.9,0.905,
170,0.9,0.915,
171,0.9,0.86,
172,0.9,0.87,
173,0.9,0.88,
174,0.9,0.885,
175,0.9,0.86,
176,0.9,0.93,
177,0.9,0.87,
178,0.9,0.93,
179,0.9,0.9,
180,0.9,0.925,
181,0.9,0.86,
182,0.9,0.89,
183,0.9,0.885,
184,0.9,0.865,
185,0.9,0.92,
186,0.9,0.895,
187,0.9,0.9,
188,0.9,0.96,
189,0.9,0.905,
190,0.9,0.875,
191,0.9,0.855,
192,0.9,0.905,
193,0.9,0.945,
194,0.9,0.895,
195,0.9,0.895,
196,0.9,0.9,
197,0.9,0.88,
198,0.9,0.895,
199,0.9,0.895,
200,0.9,0.92,
