time,density,nonezero,
67,0.7,0.67,
68,0.7,0.695,
69,0.7,0.725,
70,0.7,0.71,
71,0.7,0.695,
72,0.7,0.68,
73,0.7,0.71,
74,0.7,0.675,
75,0.7,0.735,
76,0.7,0.66,
77,0.7,0.63,
78,0.7,0.695,
79,0.7,0.68,
80,0.7,0.75,
81,0.7,0.765,
82,0.7,0.68,
83,0.7,0.645,
84,0.7,0.725,
85,0.7,0.66,
86,0.7,0.755,
87,0.7,0.755,
88,0.7,0.69,
89,0.7,0.685,
90,0.7,0.68,
91,0.7,0.71,
92,0.7,0.715,
93,0.7,0.76,
94,0.7,0.725,
95,0.7,0.76,
96,0.7,0.735,
97,0.7,0.68,
98,0.7,0.755,
99,0.7,0.68,
100,0.7,0.72,
101,0.7,0.695,
102,0.7,0.68,
103,0.7,0.69,
104,0.7,0.675,
105,0.7,0.735,
106,0.7,0.72,
107,0.7,0.715,
108,0.7,0.695,
109,0.7,0.645,
110,0.7,0.7,
111,0.7,0.73,
112,0.7,0.72,
113,0.7,0.645,
114,0.7,0.615,
115,0.7,0.71,
116,0.7,0.705,
117,0.7,0.73,
118,0.7,0.75,
119,0.7,0.695,
120,0.7,0.755,
121,0.7,0.76,
122,0.7,0.65,
123,0.7,0.735,
124,0.7,0.695,
125,0.7,0.71,
126,0.7,0.68,
127,0.7,0.655,
128,0.7,0.665,
129,0.7,0.73,
130,0.7,0.77,
131,0.7,0.715,
132,0.7,0.76,
133,0.7,0.725,
134,0.7,0.72,
135,0.7,0.695,
136,0.7,0.565,
137,0.7,0.77,
138,0.7,0.7,
139,0.7,0.735,
140,0.7,0.715,
141,0.7,0.725,
142,0.7,0.76,
143,0.7,0.705,
144,0.7,0.655,
145,0.7,0.71,
146,0.7,0.725,
147,0.7,0.695,
148,0.7,0.7,
149,0.7,0.68,
150,0.7,0.685,
151,0.7,0.705,
152,0.7,0.73,
153,0.7,0.725,
154,0.7,0.675,
155,0.7,0.715,
156,0.7,0.69,
157,0.7,0.765,
158,0.7,0.76,
159,0.7,0.695,
160,0.7,0.665,
161,0.7,0.695,
162,0.7,0.7,
163,0.7,0.77,
164,0.7,0.71,
165,0.7,0.75,
166,0.7,0.685,
167,0.7,0.745,
168,0.7,0.69,
169,0.7,0.725,
170,0.7,0.7,
171,0.7,0.74,
172,0.7,0.69,
173,0.7,0.69,
174,0.7,0.725,
175,0.7,0.725,
176,0.7,0.71,
177,0.7,0.69,
178,0.7,0.68,
179,0.7,0.755,
180,0.7,0.695,
181,0.7,0.695,
182,0.7,0.73,
183,0.7,0.68,
184,0.7,0.755,
185,0.7,0.735,
186,0.7,0.67,
187,0.7,0.675,
188,0.7,0.69,
189,0.7,0.71,
190,0.7,0.66,
191,0.7,0.69,
192,0.7,0.705,
193,0.7,0.715,
194,0.7,0.68,
195,0.7,0.645,
196,0.7,0.68,
197,0.7,0.625,
198,0.7,0.69,
199,0.7,0.72,
200,0.7,0.785,
201,0.7,0.625,
1,0.8,0.82,
2,0.8,0.785,
3,0.8,0.85,
4,0.8,0.84,
5,0.8,0.88,
6,0.8,0.79,
7,0.8,0.81,
8,0.8,0.805,
9,0.8,0.75,
10,0.8,0.765,
11,0.8,0.805,
12,0.8,0.81,
13,0.8,0.85,
14,0.8,0.78,
15,0.8,0.79,
16,0.8,0.83,
17,0.8,0.845,
18,0.8,0.795,
19,0.8,0.875,
20,0.8,0.755,
21,0.8,0.8,
22,0.8,0.825,
23,0.8,0.77,
24,0.8,0.815,
25,0.8,0.86,
26,0.8,0.785,
27,0.8,0.88,
28,0.8,0.835,
29,0.8,0.8,
30,0.8,0.8,
31,0.8,0.815,
32,0.8,0.82,
33,0.8,0.81,
34,0.8,0.845,
35,0.8,0.76,
36,0.8,0.82,
37,0.8,0.825,
38,0.8,0.85,
39,0.8,0.81,
40,0.8,0.775,
41,0.8,0.835,
42,0.8,0.805,
43,0.8,0.8,
44,0.8,0.775,
45,0.8,0.795,
46,0.8,0.79,
47,0.8,0.79,
48,0.8,0.835,
49,0.8,0.76,
50,0.8,0.77,
51,0.8,0.805,
52,0.8,0.8,
53,0.8,0.83,
54,0.8,0.805,
55,0.8,0.76,
56,0.8,0.785,
57,0.8,0.84,
58,0.8,0.8,
59,0.8,0.87,
60,0.8,0.83,
61,0.8,0.84,
62,0.8,0.795,
63,0.8,0.81,
64,0.8,0.775,
65,0.8,0.83,
66,0.8,0.84,
67,0.8,0.75,
68,0.8,0.825,
69,0.8,0.835,
70,0.8,0.81,
71,0.8,0.82,
72,0.8,0.85,
73,0.8,0.77,
74,0.8,0.79,
75,0.8,0.775,
76,0.8,0.745,
77,0.8,0.765,
78,0.8,0.815,
79,0.8,0.77,
80,0.8,0.775,
81,0.8,0.845,
82,0.8,0.79,
83,0.8,0.77,
84,0.8,0.8,
85,0.8,0.83,
86,0.8,0.79,
87,0.8,0.75,
88,0.8,0.83,
89,0.8,0.78,
90,0.8,0.83,
91,0.8,0.835,
92,0.8,0.815,
93,0.8,0.8,
94,0.8,0.785,
95,0.8,0.83,
96,0.8,0.79,
97,0.8,0.795,
98,0.8,0.855,
99,0.8,0.785,
100,0.8,0.795,
101,0.8,0.805,
102,0.8,0.775,
103,0.8,0.81,
104,0.8,0.84,
105,0.8,0.815,
106,0.8,0.825,
107,0.8,0.79,
108,0.8,0.805,
109,0.8,0.79,
110,0.8,0.81,
111,0.8,0.81,
112,0.8,0.775,
113,0.8,0.82,
114,0.8,0.81,
115,0.8,0.79,
116,0.8,0.79,
117,0.8,0.835,
118,0.8,0.805,
119,0.8,0.845,
120,0.8,0.785,
121,0.8,0.745,
122,0.8,0.845,
123,0.8,0.775,
124,0.8,0.775,
125,0.8,0.815,
126,0.8,0.84,
127,0.8,0.83,
128,0.8,0.755,
129,0.8,0.765,
130,0.8,0.76,
131,0.8,0.835,
132,0.8,0.8,
133,0.8,0.795,
134,0.8,0.805,
135,0.8,0.82,
136,0.8,0.795,
137,0.8,0.82,
138,0.8,0.815,
139,0.8,0.785,
140,0.8,0.77,
141,0.8,0.79,
142,0.8,0.765,
143,0.8,0.83,
144,0.8,0.79,
145,0.8,0.84,
146,0.8,0.815,
147,0.8,0.84,
148,0.8,0.85,
149,0.8,0.82,
150,0.8,0.825,
151,0.8,0.805,
152,0.8,0.85,
153,0.8,0.805,
154,0.8,0.855,
155,0.8,0.815,
156,0.8,0.805,
157,0.8,0.81,
158,0.8,0.795,
159,0.8,0.85,
160,0.8,0.75,
161,0.8,0.755,
162,0.8,0.825,
163,0.8,0.815,
164,0.8,0.78,
165,0.8,0.765,
166,0.8,0.825,
167,0.8,0.785,
168,0.8,0.845,
169,0.8,0.855,
170,0.8,0.8,
171,0.8,0.835,
172,0.8,0.84,
173,0.8,0.76,
174,0.8,0.785,
175,0.8,0.785,
176,0.8,0.835,
177,0.8,0.865,
178,0.8,0.815,
179,0.8,0.83,
180,0.8,0.83,
181,0.8,0.84,
182,0.8,0.825,
183,0.8,0.795,
184,0.8,0.78,
185,0.8,0.83,
186,0.8,0.8,
187,0.8,0.81,
188,0.8,0.8,
189,0.8,0.815,
190,0.8,0.83,
191,0.8,0.835,
192,0.8,0.785,
193,0.8,0.795,
194,0.8,0.79,
195,0.8,0.8,
196,0.8,0.81,
197,0.8,0.81,
198,0.8,0.765,
199,0.8,0.8,
200,0.8,0.82,
1,0.9,0.895,
2,0.9,0.9,
3,0.9,0.9,
4,0.9,0.9,
5,0.9,0.945,
6,0.9,0.915,
7,0.9,0.905,
8,0.9,0.935,
9,0.9,0.92,
10,0.9,0.915,
11,0.9,0.895,
12,0.9,0.9,
13,0.9,0.915,
14,0.9,0.89,
15,0.9,0.925,
16,0.9,0.875,
17,0.9,0.925,
18,0.9,0.91,
19,0.9,0.9,
20,0.9,0.915,
21,0.9,0.905,
22,0.9,0.925,
23,0.9,0.925,
24,0.9,0.925,
25,0.9,0.955,
26,0.9,0.905,
27,0.9,0.91,
28,0.9,0.89,
29,0.9,0.905,
30,0.9,0.905,
31,0.9,0.875,
32,0.9,0.91,
33,0.9,0.925,
34,0.9,0.95,
35,0.9,0.88,
36,0.9,0.925,
37,0.9,0.89,
38,0.9,0.915,
39,0.9,0.915,
40,0.9,0.895,
41,0.9,0.9,
42,0.9,0.915,
43,0.9,0.93,
44,0.9,0.905,
45,0.9,0.935,
46,0.9,0.89,
47,0.9,0.91,
48,0.9,0.885,
49,0.9,0.885,
50,0.9,0.895,
51,0.9,0.92,
52,0.9,0.875,
53,0.9,0.93,
54,0.9,0.9,
55,0.9,0.935,
56,0.9,0.885,
57,0.9,0.935,
58,0.9,0.91,
59,0.9,0.905,
60,0.9,0.895,
61,0.9,0.89,
62,0.9,0.915,
63,0.9,0.915,
64,0.9,0.92,
65,0.9,0.905,
66,0.9,0.915,
67,0.9,0.895,
68,0.9,0.885,
69,0.9,0.905,
70,0.9,0.89,
71,0.9,0.9,
72,0.9,0.945,
73,0.9,0.945,
74,0.9,0.905,
75,0.9,0.92,
76,0.9,0.93,
77,0.9,0.91,
78,0.9,0.895,
79,0.9,0.915,
80,0.9,0.915,
81,0.9,0.92,
82,0.9,0.915,
83,0.9,0.88,
84,0.9,0.945,
85,0.9,0.89,
86,0.9,0.89,
87,0.9,0.925,
88,0.9,0.91,
89,0.9,0.89,
90,0.9,0.885,
91,0.9,0.895,
92,0.9,0.92,
93,0.9,0.9,
94,0.9,0.87,
95,0.9,0.91,
96,0.9,0.91,
97,0.9,0.905,
98,0.9,0.895,
99,0.9,0.95,
100,0.9,0.93,
101,0.9,0.905,
102,0.9,0.93,
103,0.9,0.91,
104,0.9,0.915,
105,0.9,0.885,
106,0.9,0.93,
107,0.9,0.88,
108,0.9,0.93,
109,0.9,0.915,
110,0.9,0.91,
111,0.9,0.865,
112,0.9,0.88,
113,0.9,0.93,
114,0.9,0.925,
115,0.9,0.92,
116,0.9,0.88,
117,0.9,0.9,
118,0.9,0.915,
119,0.9,0.925,
120,0.9,0.88,
121,0.9,0.925,
122,0.9,0.915,
123,0.9,0.915,
124,0.9,0.89,
125,0.9,0.91,
126,0.9,0.905,
127,0.9,0.955,
128,0.9,0.895,
129,0.9,0.88,
130,0.9,0.91,
131,0.9,0.91,
132,0.9,0.915,
133,0.9,0.92,
134,0.9,0.9,
135,0.9,0.895,
136,0.9,0.93,
137,0.9,0.93,
138,0.9,0.91,
139,0.9,0.92,
140,0.9,0.91,
141,0.9,0.93,
142,0.9,0.91,
143,0.9,0.92,
144,0.9,0.92,
145,0.9,0.925,
146,0.9,0.92,
147,0.9,0.9,
148,0.9,0.885,
149,0.9,0.89,
150,0.9,0.9,
151,0.9,0.88,
152,0.9,0.925,
153,0.9,0.91,
154,0.9,0.9,
155,0.9,0.905,
156,0.9,0.93,
157,0.9,0.91,
158,0.9,0.925,
159,0.9,0.945,
160,0.9,0.865,
161,0.9,0.89,
162,0.9,0.905,
163,0.9,0.945,
164,0.9,0.92,
165,0.9,0.905,
166,0.9,0.92,
167,0.9,0.89,
168,0.9,0.885,
169,0.9,0.855,
170,0.9,0.93,
171,0.9,0.885,
172,0.9,0.89,
173,0.9,0.87,
174,0.9,0.935,
175,0.9,0.945,
176,0.9,0.935,
177,0.9,0.865,
178,0.9,0.905,
179,0.9,0.94,
180,0.9,0.935,
181,0.9,0.91,
182,0.9,0.94,
183,0.9,0.925,
184,0.9,0.95,
185,0.9,0.865,
186,0.9,0.905,
187,0.9,0.9,
188,0.9,0.885,
189,0.9,0.885,
190,0.9,0.925,
191,0.9,0.865,
192,0.9,0.905,
193,0.9,0.93,
194,0.9,0.9,
195,0.9,0.945,
196,0.9,0.905,
197,0.9,0.915,
198,0.9,0.92,
199,0.9,0.92,
200,0.9,0.895,
