benchmark,density,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,0.1,1,725.793,287,0,1600,16,FulcrumInner,725.793,encoder,MB/s
Binary,0.1,1,728.414,290,1,1600,16,FulcrumInner,728.414,encoder,MB/s
Binary,0.1,1,730.996,290,2,1600,16,FulcrumInner,730.996,encoder,MB/s
Binary,0.1,1,724.929,290,3,1600,16,FulcrumInner,724.929,encoder,MB/s
Binary,0.1,1,706.846,290,4,1600,16,FulcrumInner,706.846,encoder,MB/s
Binary,0.1,1,730.637,290,5,1600,16,FulcrumInner,730.637,encoder,MB/s
Binary,0.1,1,706.644,290,6,1600,16,FulcrumInner,706.644,encoder,MB/s
Binary,0.1,1,733.959,290,7,1600,16,FulcrumInner,733.959,encoder,MB/s
Binary,0.1,1,730.781,290,8,1600,16,FulcrumInner,730.781,encoder,MB/s
Binary,0.1,1,737.752,290,9,1600,16,FulcrumInner,737.752,encoder,MB/s
Binary,0.1,1,740.253,290,10,1600,16,FulcrumInner,740.253,encoder,MB/s
Binary,0.1,1,732.439,290,11,1600,16,FulcrumInner,732.439,encoder,MB/s
Binary,0.1,1,731.357,290,12,1600,16,FulcrumInner,731.357,encoder,MB/s
Binary,0.1,1,738.706,290,13,1600,16,FulcrumInner,738.706,encoder,MB/s
Binary,0.1,1,726.135,290,14,1600,16,FulcrumInner,726.135,encoder,MB/s
Binary,0.1,1,730.565,290,15,1600,16,FulcrumInner,730.565,encoder,MB/s
Binary,0.1,1,735.486,290,16,1600,16,FulcrumInner,735.486,encoder,MB/s
Binary,0.1,1,720.637,290,17,1600,16,FulcrumInner,720.637,encoder,MB/s
Binary,0.1,1,729.99,290,18,1600,16,FulcrumInner,729.99,encoder,MB/s
Binary,0.1,1,727.915,290,19,1600,16,FulcrumInner,727.915,encoder,MB/s
Binary,0.1,1,732.511,290,20,1600,16,FulcrumInner,732.511,encoder,MB/s
Binary,0.1,1,731.573,290,21,1600,16,FulcrumInner,731.573,encoder,MB/s
Binary,0.1,1,730.996,290,22,1600,16,FulcrumInner,730.996,encoder,MB/s
Binary,0.1,1,704.699,290,23,1600,16,FulcrumInner,704.699,encoder,MB/s
Binary,0.1,1,730.349,290,24,1600,16,FulcrumInner,730.349,encoder,MB/s
Binary,0.1,1,732.15,290,25,1600,16,FulcrumInner,732.15,encoder,MB/s
Binary,0.1,1,732.728,290,26,1600,16,FulcrumInner,732.728,encoder,MB/s
Binary,0.1,1,710.227,290,27,1600,16,FulcrumInner,710.227,encoder,MB/s
Binary,0.1,1,730.062,290,28,1600,16,FulcrumInner,730.062,encoder,MB/s
Binary,0.1,1,729.273,290,29,1600,16,FulcrumInner,729.273,encoder,MB/s
Binary,0.1,2,674.323,278,0,1600,16,FulcrumInner,674.323,encoder,MB/s
Binary,0.1,2,676.79,281,1,1600,16,FulcrumInner,676.79,encoder,MB/s
Binary,0.1,2,707.614,281,2,1600,16,FulcrumInner,707.614,encoder,MB/s
Binary,0.1,2,714.856,281,3,1600,16,FulcrumInner,714.856,encoder,MB/s
Binary,0.1,2,714.218,281,4,1600,16,FulcrumInner,714.218,encoder,MB/s
Binary,0.1,2,717.616,285,5,1600,16,FulcrumInner,717.616,encoder,MB/s
Binary,0.1,2,717.404,285,6,1600,16,FulcrumInner,717.404,encoder,MB/s
Binary,0.1,2,710.073,285,7,1600,16,FulcrumInner,710.073,encoder,MB/s
Binary,0.1,2,719.811,285,8,1600,16,FulcrumInner,719.811,encoder,MB/s
Binary,0.1,2,713.057,285,9,1600,16,FulcrumInner,713.057,encoder,MB/s
Binary,0.1,2,714.734,285,10,1600,16,FulcrumInner,714.734,encoder,MB/s
Binary,0.1,2,718.393,285,11,1600,16,FulcrumInner,718.393,encoder,MB/s
Binary,0.1,2,714.104,285,12,1600,16,FulcrumInner,714.104,encoder,MB/s
Binary,0.1,2,716.418,285,13,1600,16,FulcrumInner,716.418,encoder,MB/s
Binary,0.1,2,715.856,285,14,1600,16,FulcrumInner,715.856,encoder,MB/s
Binary,0.1,2,700.663,285,15,1600,16,FulcrumInner,700.663,encoder,MB/s
Binary,0.1,2,714.454,285,16,1600,16,FulcrumInner,714.454,encoder,MB/s
Binary,0.1,2,721.448,285,17,1600,16,FulcrumInner,721.448,encoder,MB/s
Binary,0.1,2,716.981,285,18,1600,16,FulcrumInner,716.981,encoder,MB/s
Binary,0.1,2,707.8,285,19,1600,16,FulcrumInner,707.8,encoder,MB/s
Binary,0.1,2,703.026,285,20,1600,16,FulcrumInner,703.026,encoder,MB/s
Binary,0.1,2,697.581,285,21,1600,16,FulcrumInner,697.581,encoder,MB/s
Binary,0.1,2,717.193,285,22,1600,16,FulcrumInner,717.193,encoder,MB/s
Binary,0.1,2,717.052,285,23,1600,16,FulcrumInner,717.052,encoder,MB/s
Binary,0.1,2,714.874,285,24,1600,16,FulcrumInner,714.874,encoder,MB/s
Binary,0.1,2,717.193,285,25,1600,16,FulcrumInner,717.193,encoder,MB/s
Binary,0.1,2,716.418,285,26,1600,16,FulcrumInner,716.418,encoder,MB/s
Binary,0.1,2,718.464,285,27,1600,16,FulcrumInner,718.464,encoder,MB/s
Binary,0.1,2,710.834,285,28,1600,16,FulcrumInner,710.834,encoder,MB/s
Binary,0.1,2,722.09,285,29,1600,16,FulcrumInner,722.09,encoder,MB/s
Binary,0.1,3,666.016,272,0,1600,16,FulcrumInner,666.016,encoder,MB/s
Binary,0.1,3,686.774,272,1,1600,16,FulcrumInner,686.774,encoder,MB/s
Binary,0.1,3,693.127,273,2,1600,16,FulcrumInner,693.127,encoder,MB/s
Binary,0.1,3,698.321,273,3,1600,16,FulcrumInner,698.321,encoder,MB/s
Binary,0.1,3,692.784,273,4,1600,16,FulcrumInner,692.784,encoder,MB/s
Binary,0.1,3,695.707,276,5,1600,16,FulcrumInner,695.707,encoder,MB/s
Binary,0.1,3,667.637,276,6,1600,16,FulcrumInner,667.637,encoder,MB/s
Binary,0.1,3,699.495,276,7,1600,16,FulcrumInner,699.495,encoder,MB/s
Binary,0.1,3,705.643,276,8,1600,16,FulcrumInner,705.643,encoder,MB/s
Binary,0.1,3,696.736,276,9,1600,16,FulcrumInner,696.736,encoder,MB/s
Binary,0.1,3,694.544,276,10,1600,16,FulcrumInner,694.544,encoder,MB/s
Binary,0.1,3,705.15,276,11,1600,16,FulcrumInner,705.15,encoder,MB/s
Binary,0.1,3,693.59,276,12,1600,16,FulcrumInner,693.59,encoder,MB/s
Binary,0.1,3,698.044,276,13,1600,16,FulcrumInner,698.044,encoder,MB/s
Binary,0.1,3,695.365,276,14,1600,16,FulcrumInner,695.365,encoder,MB/s
Binary,0.1,3,701.37,276,15,1600,16,FulcrumInner,701.37,encoder,MB/s
Binary,0.1,3,697.768,276,16,1600,16,FulcrumInner,697.768,encoder,MB/s
Binary,0.1,3,692.638,276,17,1600,16,FulcrumInner,692.638,encoder,MB/s
Binary,0.1,3,699.426,276,18,1600,16,FulcrumInner,699.426,encoder,MB/s
Binary,0.1,3,700.327,276,19,1600,16,FulcrumInner,700.327,encoder,MB/s
Binary,0.1,3,679.104,277,20,1600,16,FulcrumInner,679.104,encoder,MB/s
Binary,0.1,3,700.227,277,21,1600,16,FulcrumInner,700.227,encoder,MB/s
Binary,0.1,3,700.365,277,22,1600,16,FulcrumInner,700.365,encoder,MB/s
Binary,0.1,3,695.284,277,23,1600,16,FulcrumInner,695.284,encoder,MB/s
Binary,0.1,3,690.41,277,24,1600,16,FulcrumInner,690.41,encoder,MB/s
Binary,0.1,3,699.398,277,25,1600,16,FulcrumInner,699.398,encoder,MB/s
Binary,0.1,3,699.536,277,26,1600,16,FulcrumInner,699.536,encoder,MB/s
Binary,0.1,3,686.999,277,27,1600,16,FulcrumInner,686.999,encoder,MB/s
Binary,0.1,3,696.24,277,28,1600,16,FulcrumInner,696.24,encoder,MB/s
Binary,0.1,3,690.141,277,29,1600,16,FulcrumInner,690.141,encoder,MB/s
Binary,0.1,4,657.066,257,0,1600,16,FulcrumInner,657.066,encoder,MB/s
Binary,0.1,4,683.378,269,1,1600,16,FulcrumInner,683.378,encoder,MB/s
Binary,0.1,4,684.125,269,2,1600,16,FulcrumInner,684.125,encoder,MB/s
Binary,0.1,4,686.259,270,3,1600,16,FulcrumInner,686.259,encoder,MB/s
Binary,0.1,4,681.052,270,4,1600,16,FulcrumInner,681.052,encoder,MB/s
Binary,0.1,4,685.17,270,5,1600,16,FulcrumInner,685.17,encoder,MB/s
Binary,0.1,4,679.446,270,6,1600,16,FulcrumInner,679.446,encoder,MB/s
Binary,0.1,4,671.003,270,7,1600,16,FulcrumInner,671.003,encoder,MB/s
Binary,0.1,4,684.695,270,8,1600,16,FulcrumInner,684.695,encoder,MB/s
Binary,0.1,4,685.17,270,9,1600,16,FulcrumInner,685.17,encoder,MB/s
Binary,0.1,4,683.815,270,10,1600,16,FulcrumInner,683.815,encoder,MB/s
Binary,0.1,4,660.55,270,11,1600,16,FulcrumInner,660.55,encoder,MB/s
Binary,0.1,4,677.78,270,12,1600,16,FulcrumInner,677.78,encoder,MB/s
Binary,0.1,4,670.873,270,13,1600,16,FulcrumInner,670.873,encoder,MB/s
Binary,0.1,4,693.067,271,14,1600,16,FulcrumInner,693.067,encoder,MB/s
Binary,0.1,4,672.578,272,15,1600,16,FulcrumInner,672.578,encoder,MB/s
Binary,0.1,4,673.358,272,16,1600,16,FulcrumInner,673.358,encoder,MB/s
Binary,0.1,4,690.931,272,17,1600,16,FulcrumInner,690.931,encoder,MB/s
Binary,0.1,4,684.68,272,18,1600,16,FulcrumInner,684.68,encoder,MB/s
Binary,0.1,4,682.6,272,19,1600,16,FulcrumInner,682.6,encoder,MB/s
Binary,0.1,4,692.167,272,20,1600,16,FulcrumInner,692.167,encoder,MB/s
Binary,0.1,4,685.557,272,21,1600,16,FulcrumInner,685.557,encoder,MB/s
Binary,0.1,4,680.532,272,22,1600,16,FulcrumInner,680.532,encoder,MB/s
Binary,0.1,4,690.931,272,23,1600,16,FulcrumInner,690.931,encoder,MB/s
Binary,0.1,4,677.222,272,24,1600,16,FulcrumInner,677.222,encoder,MB/s
Binary,0.1,4,683.001,272,25,1600,16,FulcrumInner,683.001,encoder,MB/s
Binary,0.1,4,677.472,273,26,1600,16,FulcrumInner,677.472,encoder,MB/s
Binary,0.1,4,678.986,273,27,1600,16,FulcrumInner,678.986,encoder,MB/s
Binary,0.1,4,690.456,273,28,1600,16,FulcrumInner,690.456,encoder,MB/s
Binary,0.1,4,676.619,273,29,1600,16,FulcrumInner,676.619,encoder,MB/s
Binary,0.2,1,650.847,261,0,1600,16,FulcrumInner,650.847,encoder,MB/s
Binary,0.2,1,665.233,261,1,1600,16,FulcrumInner,665.233,encoder,MB/s
Binary,0.2,1,685.896,269,2,1600,16,FulcrumInner,685.896,encoder,MB/s
Binary,0.2,1,682.565,269,3,1600,16,FulcrumInner,682.565,encoder,MB/s
Binary,0.2,1,689.143,271,4,1600,16,FulcrumInner,689.143,encoder,MB/s
Binary,0.2,1,687.913,271,5,1600,16,FulcrumInner,687.913,encoder,MB/s
Binary,0.2,1,679.757,271,6,1600,16,FulcrumInner,679.757,encoder,MB/s
Binary,0.2,1,679.291,271,7,1600,16,FulcrumInner,679.291,encoder,MB/s
Binary,0.2,1,685.534,271,8,1600,16,FulcrumInner,685.534,encoder,MB/s
Binary,0.2,1,690.308,271,9,1600,16,FulcrumInner,690.308,encoder,MB/s
Binary,0.2,1,680.157,271,10,1600,16,FulcrumInner,680.157,encoder,MB/s
Binary,0.2,1,686.542,274,11,1600,16,FulcrumInner,686.542,encoder,MB/s
Binary,0.2,1,685.201,274,12,1600,16,FulcrumInner,685.201,encoder,MB/s
Binary,0.2,1,684.065,274,13,1600,16,FulcrumInner,684.065,encoder,MB/s
Binary,0.2,1,694.908,274,14,1600,16,FulcrumInner,694.908,encoder,MB/s
Binary,0.2,1,665.629,274,15,1600,16,FulcrumInner,665.629,encoder,MB/s
Binary,0.2,1,690.258,274,16,1600,16,FulcrumInner,690.258,encoder,MB/s
Binary,0.2,1,688.699,274,17,1600,16,FulcrumInner,688.699,encoder,MB/s
Binary,0.2,1,691.755,274,18,1600,16,FulcrumInner,691.755,encoder,MB/s
Binary,0.2,1,684.866,274,19,1600,16,FulcrumInner,684.866,encoder,MB/s
Binary,0.2,1,690.598,274,20,1600,16,FulcrumInner,690.598,encoder,MB/s
Binary,0.2,1,682.268,274,21,1600,16,FulcrumInner,682.268,encoder,MB/s
Binary,0.2,1,685.469,274,22,1600,16,FulcrumInner,685.469,encoder,MB/s
Binary,0.2,1,678.113,274,23,1600,16,FulcrumInner,678.113,encoder,MB/s
Binary,0.2,1,680.811,274,24,1600,16,FulcrumInner,680.811,encoder,MB/s
Binary,0.2,1,688.767,274,25,1600,16,FulcrumInner,688.767,encoder,MB/s
Binary,0.2,1,688.091,274,26,1600,16,FulcrumInner,688.091,encoder,MB/s
Binary,0.2,1,691.006,274,27,1600,16,FulcrumInner,691.006,encoder,MB/s
Binary,0.2,1,678.441,274,28,1600,16,FulcrumInner,678.441,encoder,MB/s
Binary,0.2,1,688.834,274,29,1600,16,FulcrumInner,688.834,encoder,MB/s
Binary,0.2,2,637.74,261,0,1600,16,FulcrumInner,637.74,encoder,MB/s
Binary,0.2,2,660.759,261,1,1600,16,FulcrumInner,660.759,encoder,MB/s
Binary,0.2,2,669.93,263,2,1600,16,FulcrumInner,669.93,encoder,MB/s
Binary,0.2,2,665.099,263,3,1600,16,FulcrumInner,665.099,encoder,MB/s
Binary,0.2,2,656.666,263,4,1600,16,FulcrumInner,656.666,encoder,MB/s
Binary,0.2,2,666.812,263,5,1600,16,FulcrumInner,666.812,encoder,MB/s
Binary,0.2,2,663.265,263,6,1600,16,FulcrumInner,663.265,encoder,MB/s
Binary,0.2,2,663.984,263,7,1600,16,FulcrumInner,663.984,encoder,MB/s
Binary,0.2,2,670.13,263,8,1600,16,FulcrumInner,670.13,encoder,MB/s
Binary,0.2,2,671.534,263,9,1600,16,FulcrumInner,671.534,encoder,MB/s
Binary,0.2,2,669.797,263,10,1600,16,FulcrumInner,669.797,encoder,MB/s
Binary,0.2,2,669.281,264,11,1600,16,FulcrumInner,669.281,encoder,MB/s
Binary,0.2,2,671.009,264,12,1600,16,FulcrumInner,671.009,encoder,MB/s
Binary,0.2,2,646.366,264,13,1600,16,FulcrumInner,646.366,encoder,MB/s
Binary,0.2,2,657.496,264,14,1600,16,FulcrumInner,657.496,encoder,MB/s
Binary,0.2,2,654.376,264,15,1600,16,FulcrumInner,654.376,encoder,MB/s
Binary,0.2,2,667.826,264,16,1600,16,FulcrumInner,667.826,encoder,MB/s
Binary,0.2,2,669.414,264,17,1600,16,FulcrumInner,669.414,encoder,MB/s
Binary,0.2,2,648.039,264,18,1600,16,FulcrumInner,648.039,encoder,MB/s
Binary,0.2,2,664.673,264,19,1600,16,FulcrumInner,664.673,encoder,MB/s
Binary,0.2,2,661.033,264,20,1600,16,FulcrumInner,661.033,encoder,MB/s
Binary,0.2,2,666.443,264,21,1600,16,FulcrumInner,666.443,encoder,MB/s
Binary,0.2,2,671.609,264,22,1600,16,FulcrumInner,671.609,encoder,MB/s
Binary,0.2,2,667.167,264,23,1600,16,FulcrumInner,667.167,encoder,MB/s
Binary,0.2,2,667.628,264,24,1600,16,FulcrumInner,667.628,encoder,MB/s
Binary,0.2,2,667.76,264,25,1600,16,FulcrumInner,667.76,encoder,MB/s
Binary,0.2,2,655.583,264,26,1600,16,FulcrumInner,655.583,encoder,MB/s
Binary,0.2,2,660.322,264,27,1600,16,FulcrumInner,660.322,encoder,MB/s
Binary,0.2,2,667.035,264,28,1600,16,FulcrumInner,667.035,encoder,MB/s
Binary,0.2,2,665.787,264,29,1600,16,FulcrumInner,665.787,encoder,MB/s
Binary,0.2,3,607.831,248,0,1600,16,FulcrumInner,607.831,encoder,MB/s
Binary,0.2,3,651.489,258,1,1600,16,FulcrumInner,651.489,encoder,MB/s
Binary,0.2,3,642.553,258,2,1600,16,FulcrumInner,642.553,encoder,MB/s
Binary,0.2,3,649.184,258,3,1600,16,FulcrumInner,649.184,encoder,MB/s
Binary,0.2,3,657.98,258,4,1600,16,FulcrumInner,657.98,encoder,MB/s
Binary,0.2,3,653.682,258,5,1600,16,FulcrumInner,653.682,encoder,MB/s
Binary,0.2,3,651.361,258,6,1600,16,FulcrumInner,651.361,encoder,MB/s
Binary,0.2,3,660.084,258,7,1600,16,FulcrumInner,660.084,encoder,MB/s
Binary,0.2,3,657.456,258,8,1600,16,FulcrumInner,657.456,encoder,MB/s
Binary,0.2,3,647.656,258,9,1600,16,FulcrumInner,647.656,encoder,MB/s
Binary,0.2,3,652.326,258,10,1600,16,FulcrumInner,652.326,encoder,MB/s
Binary,0.2,3,652.971,258,11,1600,16,FulcrumInner,652.971,encoder,MB/s
Binary,0.2,3,648.929,258,12,1600,16,FulcrumInner,648.929,encoder,MB/s
Binary,0.2,3,648.929,258,13,1600,16,FulcrumInner,648.929,encoder,MB/s
Binary,0.2,3,657.194,258,14,1600,16,FulcrumInner,657.194,encoder,MB/s
Binary,0.2,3,627.415,258,15,1600,16,FulcrumInner,627.415,encoder,MB/s
Binary,0.2,3,649.567,258,16,1600,16,FulcrumInner,649.567,encoder,MB/s
Binary,0.2,3,657.718,258,17,1600,16,FulcrumInner,657.718,encoder,MB/s
Binary,0.2,3,654.654,258,18,1600,16,FulcrumInner,654.654,encoder,MB/s
Binary,0.2,3,651.747,258,19,1600,16,FulcrumInner,651.747,encoder,MB/s
Binary,0.2,3,650.783,258,20,1600,16,FulcrumInner,650.783,encoder,MB/s
Binary,0.2,3,641.804,258,21,1600,16,FulcrumInner,641.804,encoder,MB/s
Binary,0.2,3,642.053,258,22,1600,16,FulcrumInner,642.053,encoder,MB/s
Binary,0.2,3,651.618,258,23,1600,16,FulcrumInner,651.618,encoder,MB/s
Binary,0.2,3,644.119,258,24,1600,16,FulcrumInner,644.119,encoder,MB/s
Binary,0.2,3,649.184,258,25,1600,16,FulcrumInner,649.184,encoder,MB/s
Binary,0.2,3,653.941,258,26,1600,16,FulcrumInner,653.941,encoder,MB/s
Binary,0.2,3,652.971,258,27,1600,16,FulcrumInner,652.971,encoder,MB/s
Binary,0.2,3,649.184,258,28,1600,16,FulcrumInner,649.184,encoder,MB/s
Binary,0.2,3,655.954,258,29,1600,16,FulcrumInner,655.954,encoder,MB/s
Binary,0.2,4,615.747,245,0,1600,16,FulcrumInner,615.747,encoder,MB/s
Binary,0.2,4,628.807,250,1,1600,16,FulcrumInner,628.807,encoder,MB/s
Binary,0.2,4,636.753,250,2,1600,16,FulcrumInner,636.753,encoder,MB/s
Binary,0.2,4,638.659,250,3,1600,16,FulcrumInner,638.659,encoder,MB/s
Binary,0.2,4,637.387,250,4,1600,16,FulcrumInner,637.387,encoder,MB/s
Binary,0.2,4,629.426,250,5,1600,16,FulcrumInner,629.426,encoder,MB/s
Binary,0.2,4,630.293,250,6,1600,16,FulcrumInner,630.293,encoder,MB/s
Binary,0.2,4,626.284,250,7,1600,16,FulcrumInner,626.284,encoder,MB/s
Binary,0.2,4,637.959,250,8,1600,16,FulcrumInner,637.959,encoder,MB/s
Binary,0.2,4,633.35,250,9,1600,16,FulcrumInner,633.35,encoder,MB/s
Binary,0.2,4,636.841,252,10,1600,16,FulcrumInner,636.841,encoder,MB/s
Binary,0.2,4,635.837,252,11,1600,16,FulcrumInner,635.837,encoder,MB/s
Binary,0.2,4,619.593,252,12,1600,16,FulcrumInner,619.593,encoder,MB/s
Binary,0.2,4,629.631,252,13,1600,16,FulcrumInner,629.631,encoder,MB/s
Binary,0.2,4,637.596,252,14,1600,16,FulcrumInner,637.596,encoder,MB/s
Binary,0.2,4,637.093,252,15,1600,16,FulcrumInner,637.093,encoder,MB/s
Binary,0.2,4,631.171,252,16,1600,16,FulcrumInner,631.171,encoder,MB/s
Binary,0.2,4,631.48,252,17,1600,16,FulcrumInner,631.48,encoder,MB/s
Binary,0.2,4,635.398,252,18,1600,16,FulcrumInner,635.398,encoder,MB/s
Binary,0.2,4,635.211,252,19,1600,16,FulcrumInner,635.211,encoder,MB/s
Binary,0.2,4,621.862,252,20,1600,16,FulcrumInner,621.862,encoder,MB/s
Binary,0.2,4,612.475,252,21,1600,16,FulcrumInner,612.475,encoder,MB/s
Binary,0.2,4,632.843,252,22,1600,16,FulcrumInner,632.843,encoder,MB/s
Binary,0.2,4,630.739,252,23,1600,16,FulcrumInner,630.739,encoder,MB/s
Binary,0.2,4,629.693,252,24,1600,16,FulcrumInner,629.693,encoder,MB/s
Binary,0.2,4,632.562,253,25,1600,16,FulcrumInner,632.562,encoder,MB/s
Binary,0.2,4,635.043,253,26,1600,16,FulcrumInner,635.043,encoder,MB/s
Binary,0.2,4,639.937,253,27,1600,16,FulcrumInner,639.937,encoder,MB/s
Binary,0.2,4,619.73,253,28,1600,16,FulcrumInner,619.73,encoder,MB/s
Binary,0.2,4,634.856,253,29,1600,16,FulcrumInner,634.856,encoder,MB/s
Binary,0.3,1,601.285,245,0,1600,16,FulcrumInner,601.285,encoder,MB/s
Binary,0.3,1,634.257,254,1,1600,16,FulcrumInner,634.257,encoder,MB/s
Binary,0.3,1,643.738,254,2,1600,16,FulcrumInner,643.738,encoder,MB/s
Binary,0.3,1,645.143,254,3,1600,16,FulcrumInner,645.143,encoder,MB/s
Binary,0.3,1,643.292,254,4,1600,16,FulcrumInner,643.292,encoder,MB/s
Binary,0.3,1,649.007,254,5,1600,16,FulcrumInner,649.007,encoder,MB/s
Binary,0.3,1,643.738,254,6,1600,16,FulcrumInner,643.738,encoder,MB/s
Binary,0.3,1,637.303,254,7,1600,16,FulcrumInner,637.303,encoder,MB/s
Binary,0.3,1,648.166,254,8,1600,16,FulcrumInner,648.166,encoder,MB/s
Binary,0.3,1,643.802,254,9,1600,16,FulcrumInner,643.802,encoder,MB/s
Binary,0.3,1,635.683,254,10,1600,16,FulcrumInner,635.683,encoder,MB/s
Binary,0.3,1,645.912,254,11,1600,16,FulcrumInner,645.912,encoder,MB/s
Binary,0.3,1,649.136,254,12,1600,16,FulcrumInner,649.136,encoder,MB/s
Binary,0.3,1,637.178,254,13,1600,16,FulcrumInner,637.178,encoder,MB/s
Binary,0.3,1,647.843,254,14,1600,16,FulcrumInner,647.843,encoder,MB/s
Binary,0.3,1,642.911,254,15,1600,16,FulcrumInner,642.911,encoder,MB/s
Binary,0.3,1,646.041,254,16,1600,16,FulcrumInner,646.041,encoder,MB/s
Binary,0.3,1,648.36,254,17,1600,16,FulcrumInner,648.36,encoder,MB/s
Binary,0.3,1,644.696,254,18,1600,16,FulcrumInner,644.696,encoder,MB/s
Binary,0.3,1,646.233,254,19,1600,16,FulcrumInner,646.233,encoder,MB/s
Binary,0.3,1,645.335,254,20,1600,16,FulcrumInner,645.335,encoder,MB/s
Binary,0.3,1,649.72,254,21,1600,16,FulcrumInner,649.72,encoder,MB/s
Binary,0.3,1,623.851,254,22,1600,16,FulcrumInner,623.851,encoder,MB/s
Binary,0.3,1,634.876,254,23,1600,16,FulcrumInner,634.876,encoder,MB/s
Binary,0.3,1,644.44,254,24,1600,16,FulcrumInner,644.44,encoder,MB/s
Binary,0.3,1,641.636,255,25,1600,16,FulcrumInner,641.636,encoder,MB/s
Binary,0.3,1,649.229,255,26,1600,16,FulcrumInner,649.229,encoder,MB/s
Binary,0.3,1,651.562,255,27,1600,16,FulcrumInner,651.562,encoder,MB/s
Binary,0.3,1,648.133,255,28,1600,16,FulcrumInner,648.133,encoder,MB/s
Binary,0.3,1,634.464,255,29,1600,16,FulcrumInner,634.464,encoder,MB/s
Binary,0.3,2,594.439,243,0,1600,16,FulcrumInner,594.439,encoder,MB/s
Binary,0.3,2,621.272,243,1,1600,16,FulcrumInner,621.272,encoder,MB/s
Binary,0.3,2,612.726,246,2,1600,16,FulcrumInner,612.726,encoder,MB/s
Binary,0.3,2,604.376,246,3,1600,16,FulcrumInner,604.376,encoder,MB/s
Binary,0.3,2,618.26,246,4,1600,16,FulcrumInner,618.26,encoder,MB/s
Binary,0.3,2,628.315,246,5,1600,16,FulcrumInner,628.315,encoder,MB/s
Binary,0.3,2,625.817,246,6,1600,16,FulcrumInner,625.817,encoder,MB/s
Binary,0.3,2,629.299,247,7,1600,16,FulcrumInner,629.299,encoder,MB/s
Binary,0.3,2,629.675,247,8,1600,16,FulcrumInner,629.675,encoder,MB/s
Binary,0.3,2,600.551,247,9,1600,16,FulcrumInner,600.551,encoder,MB/s
Binary,0.3,2,630.303,247,10,1600,16,FulcrumInner,630.303,encoder,MB/s
Binary,0.3,2,629.487,247,11,1600,16,FulcrumInner,629.487,encoder,MB/s
Binary,0.3,2,622.73,247,12,1600,16,FulcrumInner,622.73,encoder,MB/s
Binary,0.3,2,630.869,247,13,1600,16,FulcrumInner,630.869,encoder,MB/s
Binary,0.3,2,625.997,247,14,1600,16,FulcrumInner,625.997,encoder,MB/s
Binary,0.3,2,621.262,247,15,1600,16,FulcrumInner,621.262,encoder,MB/s
Binary,0.3,2,630.554,247,16,1600,16,FulcrumInner,630.554,encoder,MB/s
Binary,0.3,2,626.618,247,17,1600,16,FulcrumInner,626.618,encoder,MB/s
Binary,0.3,2,619.922,247,18,1600,16,FulcrumInner,619.922,encoder,MB/s
Binary,0.3,2,623.654,248,19,1600,16,FulcrumInner,623.654,encoder,MB/s
Binary,0.3,2,627.476,248,20,1600,16,FulcrumInner,627.476,encoder,MB/s
Binary,0.3,2,630.091,248,21,1600,16,FulcrumInner,630.091,encoder,MB/s
Binary,0.3,2,623.348,248,22,1600,16,FulcrumInner,623.348,encoder,MB/s
Binary,0.3,2,624.697,248,23,1600,16,FulcrumInner,624.697,encoder,MB/s
Binary,0.3,2,616.628,248,24,1600,16,FulcrumInner,616.628,encoder,MB/s
Binary,0.3,2,629.342,248,25,1600,16,FulcrumInner,629.342,encoder,MB/s
Binary,0.3,2,623.654,248,26,1600,16,FulcrumInner,623.654,encoder,MB/s
Binary,0.3,2,633.17,248,27,1600,16,FulcrumInner,633.17,encoder,MB/s
Binary,0.3,2,627.476,248,28,1600,16,FulcrumInner,627.476,encoder,MB/s
Binary,0.3,2,632.603,248,29,1600,16,FulcrumInner,632.603,encoder,MB/s
Binary,0.3,3,587.622,237,0,1600,16,FulcrumInner,587.622,encoder,MB/s
Binary,0.3,3,616.097,241,1,1600,16,FulcrumInner,616.097,encoder,MB/s
Binary,0.3,3,612.61,241,2,1600,16,FulcrumInner,612.61,encoder,MB/s
Binary,0.3,3,608.982,241,3,1600,16,FulcrumInner,608.982,encoder,MB/s
Binary,0.3,3,602.206,241,4,1600,16,FulcrumInner,602.206,encoder,MB/s
Binary,0.3,3,608.682,241,5,1600,16,FulcrumInner,608.682,encoder,MB/s
Binary,0.3,3,615.237,241,6,1600,16,FulcrumInner,615.237,encoder,MB/s
Binary,0.3,3,607.125,241,7,1600,16,FulcrumInner,607.125,encoder,MB/s
Binary,0.3,3,602.794,241,8,1600,16,FulcrumInner,602.794,encoder,MB/s
Binary,0.3,3,605.041,241,9,1600,16,FulcrumInner,605.041,encoder,MB/s
Binary,0.3,3,595.924,241,10,1600,16,FulcrumInner,595.924,encoder,MB/s
Binary,0.3,3,604.507,241,11,1600,16,FulcrumInner,604.507,encoder,MB/s
Binary,0.3,3,613.872,242,12,1600,16,FulcrumInner,613.872,encoder,MB/s
Binary,0.3,3,595.349,242,13,1600,16,FulcrumInner,595.349,encoder,MB/s
Binary,0.3,3,608.387,242,14,1600,16,FulcrumInner,608.387,encoder,MB/s
Binary,0.3,3,608.387,242,15,1600,16,FulcrumInner,608.387,encoder,MB/s
Binary,0.3,3,609.644,242,16,1600,16,FulcrumInner,609.644,encoder,MB/s
