benchmark,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary8,1,70.4991,1,0,1600,512,FulcrumOuter,70.4991,encoder,MB/s
Binary8,1,74.7786,1,1,1600,512,FulcrumOuter,74.7786,encoder,MB/s
Binary8,1,74.2634,1,2,1600,512,FulcrumOuter,74.2634,encoder,MB/s
Binary8,1,74.4727,1,3,1600,512,FulcrumOuter,74.4727,encoder,MB/s
Binary8,1,75.308,1,4,1600,512,FulcrumOuter,75.308,encoder,MB/s
Binary8,2,69.0027,1,0,1600,512,FulcrumOuter,69.0027,encoder,MB/s
Binary8,2,74.8401,1,1,1600,512,FulcrumOuter,74.8401,encoder,MB/s
Binary8,2,74.4457,1,2,1600,512,FulcrumOuter,74.4457,encoder,MB/s
Binary8,2,69.7429,1,3,1600,512,FulcrumOuter,69.7429,encoder,MB/s
Binary8,2,72.7919,1,4,1600,512,FulcrumOuter,72.7919,encoder,MB/s
Binary8,3,67.1641,1,0,1600,512,FulcrumOuter,67.1641,encoder,MB/s
Binary8,3,72.3164,1,1,1600,512,FulcrumOuter,72.3164,encoder,MB/s
Binary8,3,71.7589,1,2,1600,512,FulcrumOuter,71.7589,encoder,MB/s
Binary8,3,74.2096,1,3,1600,512,FulcrumOuter,74.2096,encoder,MB/s
Binary8,3,74.656,1,4,1600,512,FulcrumOuter,74.656,encoder,MB/s
Binary8,4,67.9947,1,0,1600,512,FulcrumOuter,67.9947,encoder,MB/s
Binary8,4,71.7212,1,1,1600,512,FulcrumOuter,71.7212,encoder,MB/s
Binary8,4,73.8817,1,2,1600,512,FulcrumOuter,73.8817,encoder,MB/s
Binary8,4,72.8955,1,3,1600,512,FulcrumOuter,72.8955,encoder,MB/s
Binary8,4,73.6823,1,4,1600,512,FulcrumOuter,73.6823,encoder,MB/s
Binary8,1,32.2927,1,0,1600,512,FulcrumOuter,32.2927,decoder,MB/s
Binary8,1,33.3469,1,1,1600,512,FulcrumOuter,33.3469,decoder,MB/s
Binary8,1,33.5862,1,2,1600,512,FulcrumOuter,33.5862,decoder,MB/s
Binary8,1,33.9762,1,3,1600,512,FulcrumOuter,33.9762,decoder,MB/s
Binary8,1,30.6346,1,4,1600,512,FulcrumOuter,30.7543,decoder,MB/s
Binary8,2,28.6925,1,0,1600,512,FulcrumOuter,28.6925,decoder,MB/s
Binary8,2,29.6951,1,1,1600,512,FulcrumOuter,29.6951,decoder,MB/s
Binary8,2,27.9686,1,2,1600,512,FulcrumOuter,27.9686,decoder,MB/s
Binary8,2,29.7232,1,3,1600,512,FulcrumOuter,29.7232,decoder,MB/s
Binary8,2,29.7934,1,4,1600,512,FulcrumOuter,29.7934,decoder,MB/s
Binary8,3,26.0121,1,0,1600,512,FulcrumOuter,26.0121,decoder,MB/s
Binary8,3,28.5396,1,1,1600,512,FulcrumOuter,28.5396,decoder,MB/s
Binary8,3,26.8221,1,2,1600,512,FulcrumOuter,26.8221,decoder,MB/s
Binary8,3,27.0515,1,3,1600,512,FulcrumOuter,27.0515,decoder,MB/s
Binary8,3,27.9105,1,4,1600,512,FulcrumOuter,27.9105,decoder,MB/s
Binary8,4,26.6441,1,0,1600,512,FulcrumOuter,26.6441,decoder,MB/s
Binary8,4,26.248,1,1,1600,512,FulcrumOuter,26.248,decoder,MB/s
Binary8,4,27.9095,1,2,1600,512,FulcrumOuter,27.9095,decoder,MB/s
Binary8,4,27.6346,1,3,1600,512,FulcrumOuter,27.6346,decoder,MB/s
Binary8,4,27.9571,1,4,1600,512,FulcrumOuter,27.9571,decoder,MB/s
Binary8,1,35.6771,1,0,1600,1024,FulcrumOuter,35.6771,encoder,MB/s
Binary8,1,37.3953,1,1,1600,1024,FulcrumOuter,37.3953,encoder,MB/s
Binary8,1,37.3723,1,2,1600,1024,FulcrumOuter,37.3723,encoder,MB/s
Binary8,1,37.1309,1,3,1600,1024,FulcrumOuter,37.1309,encoder,MB/s
Binary8,1,36.5046,1,4,1600,1024,FulcrumOuter,36.5046,encoder,MB/s
Binary8,2,36.2173,1,0,1600,1024,FulcrumOuter,36.2173,encoder,MB/s
Binary8,2,37.3868,1,1,1600,1024,FulcrumOuter,37.3868,encoder,MB/s
Binary8,2,36.1662,1,2,1600,1024,FulcrumOuter,36.1662,encoder,MB/s
Binary8,2,37.7312,1,3,1600,1024,FulcrumOuter,37.7312,encoder,MB/s
Binary8,2,37.6938,1,4,1600,1024,FulcrumOuter,37.6938,encoder,MB/s
Binary8,3,35.7261,1,0,1600,1024,FulcrumOuter,35.7261,encoder,MB/s
Binary8,3,37.3203,1,1,1600,1024,FulcrumOuter,37.3203,encoder,MB/s
Binary8,3,37.5461,1,2,1600,1024,FulcrumOuter,37.5461,encoder,MB/s
Binary8,3,37.622,1,3,1600,1024,FulcrumOuter,37.622,encoder,MB/s
Binary8,3,37.6852,1,4,1600,1024,FulcrumOuter,37.6852,encoder,MB/s
Binary8,4,35.7144,1,0,1600,1024,FulcrumOuter,35.7144,encoder,MB/s
Binary8,4,37.1983,1,1,1600,1024,FulcrumOuter,37.1983,encoder,MB/s
Binary8,4,37.4826,1,2,1600,1024,FulcrumOuter,37.4826,encoder,MB/s
Binary8,4,37.1831,1,3,1600,1024,FulcrumOuter,37.1831,encoder,MB/s
Binary8,4,36.7404,1,4,1600,1024,FulcrumOuter,36.7404,encoder,MB/s
Binary8,1,14.3224,1,0,1600,1024,FulcrumOuter,14.3224,decoder,MB/s
Binary8,1,14.4777,1,1,1600,1024,FulcrumOuter,14.4777,decoder,MB/s
Binary8,1,13.4983,1,2,1600,1024,FulcrumOuter,13.4983,decoder,MB/s
Binary8,1,14.6337,1,3,1600,1024,FulcrumOuter,14.6337,decoder,MB/s
Binary8,1,13.9476,1,4,1600,1024,FulcrumOuter,13.9476,decoder,MB/s
Binary8,2,12.6993,1,0,1600,1024,FulcrumOuter,12.6993,decoder,MB/s
Binary8,2,12.9002,1,1,1600,1024,FulcrumOuter,12.9002,decoder,MB/s
Binary8,2,11.7222,1,2,1600,1024,FulcrumOuter,11.7222,decoder,MB/s
Binary8,2,12.9851,1,3,1600,1024,FulcrumOuter,12.9978,decoder,MB/s
Binary8,2,12.1074,1,4,1600,1024,FulcrumOuter,12.1192,decoder,MB/s
Binary8,3,11.9875,1,0,1600,1024,FulcrumOuter,11.9875,decoder,MB/s
Binary8,3,12.164,1,1,1600,1024,FulcrumOuter,12.164,decoder,MB/s
Binary8,3,11.556,1,2,1600,1024,FulcrumOuter,11.556,decoder,MB/s
Binary8,3,12.0677,1,3,1600,1024,FulcrumOuter,12.0677,decoder,MB/s
Binary8,3,12.1779,1,4,1600,1024,FulcrumOuter,12.1779,decoder,MB/s
Binary8,4,11.0826,1,0,1600,1024,FulcrumOuter,11.0826,decoder,MB/s
Binary8,4,11.7666,1,1,1600,1024,FulcrumOuter,11.7666,decoder,MB/s
Binary8,4,11.8269,1,2,1600,1024,FulcrumOuter,11.8269,decoder,MB/s
Binary8,4,10.6135,1,3,1600,1024,FulcrumOuter,10.6135,decoder,MB/s
Binary8,4,11.8068,1,4,1600,1024,FulcrumOuter,11.8068,decoder,MB/s
Binary8,1,619.17,243,0,1600,16,FulcrumCombined,619.17,encoder,MB/s
Binary8,1,617.449,243,1,1600,16,FulcrumCombined,617.449,encoder,MB/s
Binary8,1,621.831,243,2,1600,16,FulcrumCombined,621.831,encoder,MB/s
Binary8,1,620.529,243,3,1600,16,FulcrumCombined,620.529,encoder,MB/s
Binary8,1,615.555,243,4,1600,16,FulcrumCombined,615.555,encoder,MB/s
Binary8,2,569.395,225,0,1600,16,FulcrumCombined,569.395,encoder,MB/s
Binary8,2,586.53,232,1,1600,16,FulcrumCombined,586.53,encoder,MB/s
Binary8,2,563.973,232,2,1600,16,FulcrumCombined,563.973,encoder,MB/s
Binary8,2,579.774,232,3,1600,16,FulcrumCombined,579.774,encoder,MB/s
Binary8,2,596.707,235,4,1600,16,FulcrumCombined,596.707,encoder,MB/s
Binary8,3,564.313,222,0,1600,16,FulcrumCombined,564.313,encoder,MB/s
Binary8,3,573.248,225,1,1600,16,FulcrumCombined,573.248,encoder,MB/s
Binary8,3,572.605,226,2,1600,16,FulcrumCombined,572.605,encoder,MB/s
Binary8,3,573.172,226,3,1600,16,FulcrumCombined,573.172,encoder,MB/s
Binary8,3,575.338,226,4,1600,16,FulcrumCombined,575.338,encoder,MB/s
Binary8,4,543.432,213,0,1600,16,FulcrumCombined,543.432,encoder,MB/s
Binary8,4,543.115,214,1,1600,16,FulcrumCombined,543.115,encoder,MB/s
Binary8,4,529.007,214,2,1600,16,FulcrumCombined,529.007,encoder,MB/s
Binary8,4,547.347,214,3,1600,16,FulcrumCombined,547.347,encoder,MB/s
Binary8,4,544.147,217,4,1600,16,FulcrumCombined,544.147,encoder,MB/s
Binary8,1,545.89,221,0,1600,16,FulcrumCombined,580.008,decoder,MB/s
Binary8,1,572.792,225,1,1600,16,FulcrumCombined,572.792,decoder,MB/s
Binary8,1,566.539,225,2,1600,16,FulcrumCombined,601.947,decoder,MB/s
Binary8,1,567.488,225,3,1600,16,FulcrumCombined,567.488,decoder,MB/s
Binary8,1,557.923,225,4,1600,16,FulcrumCombined,592.793,decoder,MB/s
Binary8,2,553.405,220,0,1600,16,FulcrumCombined,553.405,decoder,MB/s
Binary8,2,526.404,220,1,1600,16,FulcrumCombined,526.404,decoder,MB/s
Binary8,2,546.16,220,2,1600,16,FulcrumCombined,546.16,decoder,MB/s
Binary8,2,545.05,220,3,1600,16,FulcrumCombined,545.05,decoder,MB/s
Binary8,2,543.787,220,4,1600,16,FulcrumCombined,543.787,decoder,MB/s
Binary8,3,527.149,206,0,1600,16,FulcrumCombined,527.149,decoder,MB/s
Binary8,3,524.267,206,1,1600,16,FulcrumCombined,524.267,decoder,MB/s
Binary8,3,516.868,206,2,1600,16,FulcrumCombined,516.868,decoder,MB/s
Binary8,3,506.007,206,3,1600,16,FulcrumCombined,506.007,decoder,MB/s
Binary8,3,499.962,206,4,1600,16,FulcrumCombined,499.962,decoder,MB/s
Binary8,4,513.892,201,0,1600,16,FulcrumCombined,513.892,decoder,MB/s
Binary8,4,504.768,201,1,1600,16,FulcrumCombined,504.768,decoder,MB/s
Binary8,4,493.962,201,2,1600,16,FulcrumCombined,493.962,decoder,MB/s
Binary8,4,508.408,201,3,1600,16,FulcrumCombined,508.408,decoder,MB/s
Binary8,4,487.119,204,4,1600,16,FulcrumCombined,487.119,decoder,MB/s
Binary8,1,674.76,132,0,1600,32,FulcrumCombined,674.76,encoder,MB/s
Binary8,1,660.998,133,1,1600,32,FulcrumCombined,660.998,encoder,MB/s
Binary8,1,665.78,133,2,1600,32,FulcrumCombined,665.78,encoder,MB/s
Binary8,1,673.618,133,3,1600,32,FulcrumCombined,673.618,encoder,MB/s
Binary8,1,662.735,133,4,1600,32,FulcrumCombined,662.735,encoder,MB/s
Binary8,2,634.626,124,0,1600,32,FulcrumCombined,634.626,encoder,MB/s
Binary8,2,633.107,124,1,1600,32,FulcrumCombined,633.107,encoder,MB/s
Binary8,2,631.851,126,2,1600,32,FulcrumCombined,631.851,encoder,MB/s
Binary8,2,641.655,126,3,1600,32,FulcrumCombined,641.655,encoder,MB/s
Binary8,2,635.023,126,4,1600,32,FulcrumCombined,635.023,encoder,MB/s
Binary8,3,584.486,117,0,1600,32,FulcrumCombined,584.486,encoder,MB/s
Binary8,3,568.889,117,1,1600,32,FulcrumCombined,568.889,encoder,MB/s
Binary8,3,580.69,117,2,1600,32,FulcrumCombined,580.69,encoder,MB/s
Binary8,3,582.271,117,3,1600,32,FulcrumCombined,582.271,encoder,MB/s
Binary8,3,577.054,117,4,1600,32,FulcrumCombined,577.054,encoder,MB/s
Binary8,4,549.208,111,0,1600,32,FulcrumCombined,549.208,encoder,MB/s
Binary8,4,580.34,116,1,1600,32,FulcrumCombined,580.34,encoder,MB/s
Binary8,4,582.846,116,2,1600,32,FulcrumCombined,582.846,encoder,MB/s
Binary8,4,588.214,116,3,1600,32,FulcrumCombined,588.214,encoder,MB/s
Binary8,4,564.241,116,4,1600,32,FulcrumCombined,564.241,encoder,MB/s
Binary8,1,550.099,108,0,1600,32,FulcrumCombined,567.29,decoder,MB/s
Binary8,1,568.607,112,1,1600,32,FulcrumCombined,568.607,decoder,MB/s
Binary8,1,559.727,112,2,1600,32,FulcrumCombined,559.727,decoder,MB/s
Binary8,1,534.029,112,3,1600,32,FulcrumCombined,550.717,decoder,MB/s
Binary8,1,546.133,112,4,1600,32,FulcrumCombined,563.2,decoder,MB/s
Binary8,2,511.416,105,0,1600,32,FulcrumCombined,527.397,decoder,MB/s
Binary8,2,527.059,105,1,1600,32,FulcrumCombined,527.059,decoder,MB/s
Binary8,2,536.956,105,2,1600,32,FulcrumCombined,536.956,decoder,MB/s
Binary8,2,532.119,105,3,1600,32,FulcrumCombined,548.748,decoder,MB/s
Binary8,2,528.854,107,4,1600,32,FulcrumCombined,528.854,decoder,MB/s
Binary8,3,494.048,101,0,1600,32,FulcrumCombined,494.048,decoder,MB/s
Binary8,3,492.589,101,1,1600,32,FulcrumCombined,492.589,decoder,MB/s
Binary8,3,507.08,101,2,1600,32,FulcrumCombined,507.08,decoder,MB/s
Binary8,3,488.218,101,3,1600,32,FulcrumCombined,488.218,decoder,MB/s
Binary8,3,499.44,101,4,1600,32,FulcrumCombined,499.44,decoder,MB/s
Binary8,4,472.692,95,0,1600,32,FulcrumCombined,472.692,decoder,MB/s
Binary8,4,478.081,95,1,1600,32,FulcrumCombined,478.081,decoder,MB/s
Binary8,4,487.76,99,2,1600,32,FulcrumCombined,487.76,decoder,MB/s
Binary8,4,492.212,99,3,1600,32,FulcrumCombined,492.212,decoder,MB/s
Binary8,4,490.972,99,4,1600,32,FulcrumCombined,490.972,decoder,MB/s
Binary8,1,494.881,49,0,1600,64,FulcrumCombined,494.881,encoder,MB/s
Binary8,1,491.44,49,1,1600,64,FulcrumCombined,491.44,encoder,MB/s
Binary8,1,492.791,49,2,1600,64,FulcrumCombined,492.791,encoder,MB/s
Binary8,1,490.191,49,3,1600,64,FulcrumCombined,490.191,encoder,MB/s
Binary8,1,490.575,49,4,1600,64,FulcrumCombined,490.575,encoder,MB/s
Binary8,2,469.678,46,0,1600,64,FulcrumCombined,469.678,encoder,MB/s
Binary8,2,469.771,47,1,1600,64,FulcrumCombined,469.771,encoder,MB/s
Binary8,2,465.41,47,2,1600,64,FulcrumCombined,465.41,encoder,MB/s
Binary8,2,472.956,47,3,1600,64,FulcrumCombined,472.956,encoder,MB/s
Binary8,2,468.718,47,4,1600,64,FulcrumCombined,468.718,encoder,MB/s
Binary8,3,450.528,45,0,1600,64,FulcrumCombined,450.528,encoder,MB/s
Binary8,3,453.945,45,1,1600,64,FulcrumCombined,453.945,encoder,MB/s
Binary8,3,449.868,45,2,1600,64,FulcrumCombined,449.868,encoder,MB/s
Binary8,3,452.697,45,3,1600,64,FulcrumCombined,452.697,encoder,MB/s
Binary8,3,453.534,46,4,1600,64,FulcrumCombined,453.534,encoder,MB/s
Binary8,4,436.758,44,0,1600,64,FulcrumCombined,436.758,encoder,MB/s
Binary8,4,443.377,44,1,1600,64,FulcrumCombined,443.377,encoder,MB/s
Binary8,4,437.734,44,2,1600,64,FulcrumCombined,437.734,encoder,MB/s
Binary8,4,430.417,44,3,1600,64,FulcrumCombined,430.417,encoder,MB/s
Binary8,4,438.672,44,4,1600,64,FulcrumCombined,438.672,encoder,MB/s
Binary8,1,378.729,37,0,1600,64,FulcrumCombined,384.646,decoder,MB/s
Binary8,1,367.488,37,1,1600,64,FulcrumCombined,373.23,decoder,MB/s
Binary8,1,364.273,37,2,1600,64,FulcrumCombined,364.273,decoder,MB/s
Binary8,1,360.358,37,3,1600,64,FulcrumCombined,377.249,decoder,MB/s
Binary8,1,365.644,37,4,1600,64,FulcrumCombined,377.07,decoder,MB/s
Binary8,2,357.244,36,0,1600,64,FulcrumCombined,357.244,decoder,MB/s
Binary8,2,356.449,36,1,1600,64,FulcrumCombined,362.019,decoder,MB/s
Binary8,2,363.371,36,2,1600,64,FulcrumCombined,363.371,decoder,MB/s
Binary8,2,361.022,36,3,1600,64,FulcrumCombined,366.663,decoder,MB/s
Binary8,2,345.169,36,4,1600,64,FulcrumCombined,350.562,decoder,MB/s
Binary8,3,346.414,35,0,1600,64,FulcrumCombined,351.827,decoder,MB/s
Binary8,3,354.115,35,1,1600,64,FulcrumCombined,354.115,decoder,MB/s
Binary8,3,357.756,35,2,1600,64,FulcrumCombined,357.756,decoder,MB/s
Binary8,3,352.478,35,3,1600,64,FulcrumCombined,352.478,decoder,MB/s
Binary8,3,349.25,35,4,1600,64,FulcrumCombined,349.25,decoder,MB/s
Binary8,4,329.196,33,0,1600,64,FulcrumCombined,329.196,decoder,MB/s
Binary8,4,334.243,33,1,1600,64,FulcrumCombined,334.243,decoder,MB/s
Binary8,4,345.979,35,2,1600,64,FulcrumCombined,345.979,decoder,MB/s
Binary8,4,340.038,35,3,1600,64,FulcrumCombined,340.038,decoder,MB/s
Binary8,4,341.009,35,4,1600,64,FulcrumCombined,341.009,decoder,MB/s
Binary8,1,286.491,14,0,1600,128,FulcrumCombined,286.491,encoder,MB/s
Binary8,1,281.761,14,1,1600,128,FulcrumCombined,281.761,encoder,MB/s
Binary8,1,283.814,15,2,1600,128,FulcrumCombined,283.814,encoder,MB/s
Binary8,1,280.779,15,3,1600,128,FulcrumCombined,280.779,encoder,MB/s
Binary8,1,284.26,15,4,1600,128,FulcrumCombined,284.26,encoder,MB/s
Binary8,2,282.901,14,0,1600,128,FulcrumCombined,282.901,encoder,MB/s
Binary8,2,265.777,14,1,1600,128,FulcrumCombined,265.777,encoder,MB/s
Binary8,2,278.18,14,2,1600,128,FulcrumCombined,278.18,encoder,MB/s
Binary8,2,270.772,14,3,1600,128,FulcrumCombined,270.772,encoder,MB/s
Binary8,2,274.058,14,4,1600,128,FulcrumCombined,274.058,encoder,MB/s
Binary8,3,269.753,14,0,1600,128,FulcrumCombined,269.753,encoder,MB/s
Binary8,3,270.363,14,1,1600,128,FulcrumCombined,270.363,encoder,MB/s
Binary8,3,274.952,14,2,1600,128,FulcrumCombined,274.952,encoder,MB/s
Binary8,3,268.993,14,3,1600,128,FulcrumCombined,268.993,encoder,MB/s
Binary8,3,272.911,14,4,1600,128,FulcrumCombined,272.911,encoder,MB/s
Binary8,4,263.865,13,0,1600,128,FulcrumCombined,263.865,encoder,MB/s
Binary8,4,257.217,14,1,1600,128,FulcrumCombined,257.217,encoder,MB/s
Binary8,4,256.091,14,2,1600,128,FulcrumCombined,256.091,encoder,MB/s
Binary8,4,260.702,14,3,1600,128,FulcrumCombined,260.702,encoder,MB/s
Binary8,4,270.287,14,4,1600,128,FulcrumCombined,270.287,encoder,MB/s
Binary8,1,218.4,11,0,1600,128,FulcrumCombined,220.107,decoder,MB/s
Binary8,1,211.849,11,1,1600,128,FulcrumCombined,211.849,decoder,MB/s
Binary8,1,204.707,11,2,1600,128,FulcrumCombined,204.707,decoder,MB/s
Binary8,1,211.889,11,3,1600,128,FulcrumCombined,211.889,decoder,MB/s
Binary8,1,217.41,11,4,1600,128,FulcrumCombined,217.41,decoder,MB/s
Binary8,2,213.434,11,0,1600,128,FulcrumCombined,213.434,decoder,MB/s
Binary8,2,213.738,11,1,1600,128,FulcrumCombined,213.738,decoder,MB/s
Binary8,2,215.188,11,2,1600,128,FulcrumCombined,215.188,decoder,MB/s
Binary8,2,209.934,11,3,1600,128,FulcrumCombined,209.934,decoder,MB/s
Binary8,2,215.517,11,4,1600,128,FulcrumCombined,215.517,decoder,MB/s
Binary8,3,196.225,10,0,1600,128,FulcrumCombined,196.225,decoder,MB/s
Binary8,3,211.769,11,1,1600,128,FulcrumCombined,211.769,decoder,MB/s
Binary8,3,211.312,11,2,1600,128,FulcrumCombined,211.312,decoder,MB/s
Binary8,3,213.354,11,3,1600,128,FulcrumCombined,213.354,decoder,MB/s
Binary8,3,210.542,11,4,1600,128,FulcrumCombined,210.542,decoder,MB/s
Binary8,4,186.47,10,0,1600,128,FulcrumCombined,186.47,decoder,MB/s
Binary8,4,206.338,11,1,1600,128,FulcrumCombined,206.338,decoder,MB/s
Binary8,4,206.036,11,2,1600,128,FulcrumCombined,206.036,decoder,MB/s
Binary8,4,206.755,11,3,1600,128,FulcrumCombined,206.755,decoder,MB/s
Binary8,4,205.472,11,4,1600,128,FulcrumCombined,205.472,decoder,MB/s
Binary8,1,137.843,4,0,1600,256,FulcrumCombined,137.843,encoder,MB/s
Binary8,1,147.219,4,1,1600,256,FulcrumCombined,147.219,encoder,MB/s
Binary8,1,146.286,4,2,1600,256,FulcrumCombined,146.286,encoder,MB/s
Binary8,1,147.298,4,3,1600,256,FulcrumCombined,147.298,encoder,MB/s
Binary8,1,147.524,4,4,1600,256,FulcrumCombined,147.524,encoder,MB/s
Binary8,2,134.737,4,0,1600,256,FulcrumCombined,134.737,encoder,MB/s
Binary8,2,132.728,4,1,1600,256,FulcrumCombined,132.728,encoder,MB/s
Binary8,2,146.43,4,2,1600,256,FulcrumCombined,146.43,encoder,MB/s
Binary8,2,144.735,4,3,1600,256,FulcrumCombined,144.735,encoder,MB/s
Binary8,2,143.179,4,4,1600,256,FulcrumCombined,143.179,encoder,MB/s
Binary8,3,140.744,4,0,1600,256,FulcrumCombined,140.744,encoder,MB/s
Binary8,3,143.017,4,1,1600,256,FulcrumCombined,143.017,encoder,MB/s
Binary8,3,145.908,4,2,1600,256,FulcrumCombined,145.908,encoder,MB/s
Binary8,3,144.876,4,3,1600,256,FulcrumCombined,144.876,encoder,MB/s
Binary8,3,143.092,4,4,1600,256,FulcrumCombined,143.092,encoder,MB/s
Binary8,4,133.988,4,0,1600,256,FulcrumCombined,133.988,encoder,MB/s
Binary8,4,141.963,4,1,1600,256,FulcrumCombined,141.963,encoder,MB/s
Binary8,4,145.545,4,2,1600,256,FulcrumCombined,145.545,encoder,MB/s
Binary8,4,144.914,4,3,1600,256,FulcrumCombined,144.914,encoder,MB/s
Binary8,4,143.795,4,4,1600,256,FulcrumCombined,143.795,encoder,MB/s
Binary8,1,114.201,3,0,1600,256,FulcrumCombined,114.201,decoder,MB/s
Binary8,1,112.993,3,1,1600,256,FulcrumCombined,112.993,decoder,MB/s
Binary8,1,111.304,3,2,1600,256,FulcrumCombined,112.174,decoder,MB/s
Binary8,1,110.943,3,3,1600,256,FulcrumCombined,110.943,decoder,MB/s
Binary8,1,112.373,3,4,1600,256,FulcrumCombined,113.251,decoder,MB/s
Binary8,2,111.719,3,0,1600,256,FulcrumCombined,111.719,decoder,MB/s
Binary8,2,112.952,3,1,1600,256,FulcrumCombined,112.952,decoder,MB/s
Binary8,2,110.029,3,2,1600,256,FulcrumCombined,110.029,decoder,MB/s
Binary8,2,111.567,3,3,1600,256,FulcrumCombined,111.567,decoder,MB/s
Binary8,2,113.18,3,4,1600,256,FulcrumCombined,113.18,decoder,MB/s
Binary8,3,109.852,3,0,1600,256,FulcrumCombined,109.852,decoder,MB/s
Binary8,3,111.365,3,1,1600,256,FulcrumCombined,111.365,decoder,MB/s
Binary8,3,109.246,3,2,1600,256,FulcrumCombined,109.246,decoder,MB/s
Binary8,3,111.345,3,3,1600,256,FulcrumCombined,111.345,decoder,MB/s
Binary8,3,111.204,3,4,1600,256,FulcrumCombined,111.204,decoder,MB/s
Binary8,4,108.763,3,0,1600,256,FulcrumCombined,108.763,decoder,MB/s
Binary8,4,109.101,3,1,1600,256,FulcrumCombined,109.101,decoder,MB/s
Binary8,4,109.431,3,2,1600,256,FulcrumCombined,109.431,decoder,MB/s
Binary8,4,108.093,3,3,1600,256,FulcrumCombined,108.093,decoder,MB/s
Binary8,4,110.216,3,4,1600,256,FulcrumCombined,110.216,decoder,MB/s
Binary8,1,71.3092,1,0,1600,512,FulcrumCombined,71.3092,encoder,MB/s
Binary8,1,72.0619,1,1,1600,512,FulcrumCombined,72.0619,encoder,MB/s
Binary8,1,71.7589,1,2,1600,512,FulcrumCombined,71.7589,encoder,MB/s
Binary8,1,73.9017,1,3,1600,512,FulcrumCombined,73.9017,encoder,MB/s
Binary8,1,73.742,1,4,1600,512,FulcrumCombined,73.742,encoder,MB/s
Binary8,2,71.4273,1,0,1600,512,FulcrumCombined,71.4273,encoder,MB/s
Binary8,2,73.0972,1,1,1600,512,FulcrumCombined,73.0972,encoder,MB/s
Binary8,2,73.2737,1,2,1600,512,FulcrumCombined,73.2737,encoder,MB/s
Binary8,2,73.6161,1,3,1600,512,FulcrumCombined,73.6161,encoder,MB/s
Binary8,2,73.0581,1,4,1600,512,FulcrumCombined,73.0581,encoder,MB/s
Binary8,3,67.9158,1,0,1600,512,FulcrumCombined,67.9158,encoder,MB/s
Binary8,3,71.8218,1,1,1600,512,FulcrumCombined,71.8218,encoder,MB/s
Binary8,3,74.1492,1,2,1600,512,FulcrumCombined,74.1492,encoder,MB/s
Binary8,3,74.0152,1,3,1600,512,FulcrumCombined,74.0152,encoder,MB/s
Binary8,3,73.9951,1,4,1600,512,FulcrumCombined,73.9951,encoder,MB/s
Binary8,4,68.1587,1,0,1600,512,FulcrumCombined,68.1587,encoder,MB/s
Binary8,4,73.1363,1,1,1600,512,FulcrumCombined,73.1363,encoder,MB/s
Binary8,4,68.4893,1,2,1600,512,FulcrumCombined,68.4893,encoder,MB/s
Binary8,4,73.1755,1,3,1600,512,FulcrumCombined,73.1755,encoder,MB/s
Binary8,4,73.9017,1,4,1600,512,FulcrumCombined,73.9017,encoder,MB/s
Binary8,1,53.7921,1,0,1600,512,FulcrumCombined,54.1073,decoder,MB/s
Binary8,1,53.5145,1,1,1600,512,FulcrumCombined,53.619,decoder,MB/s
Binary8,1,52.2983,1,2,1600,512,FulcrumCombined,52.2983,decoder,MB/s
Binary8,1,54.7887,1,3,1600,512,FulcrumCombined,55.2167,decoder,MB/s
Binary8,1,54.4572,1,4,1600,512,FulcrumCombined,54.5636,decoder,MB/s
Binary8,2,51.3895,1,0,1600,512,FulcrumCombined,51.3895,decoder,MB/s
Binary8,2,50.8346,1,1,1600,512,FulcrumCombined,50.8346,decoder,MB/s
Binary8,2,54.6571,1,2,1600,512,FulcrumCombined,54.6571,decoder,MB/s
Binary8,2,53.2709,1,3,1600,512,FulcrumCombined,53.2709,decoder,MB/s
Binary8,2,53.6442,1,4,1600,512,FulcrumCombined,53.6442,decoder,MB/s
Binary8,3,50.4651,1,0,1600,512,FulcrumCombined,50.4651,decoder,MB/s
Binary8,3,53.7251,1,1,1600,512,FulcrumCombined,53.7251,decoder,MB/s
Binary8,3,53.6371,1,2,1600,512,FulcrumCombined,53.6371,decoder,MB/s
Binary8,3,53.6617,1,3,1600,512,FulcrumCombined,53.6617,decoder,MB/s
Binary8,3,53.2778,1,4,1600,512,FulcrumCombined,53.2778,decoder,MB/s
Binary8,4,48.701,1,0,1600,512,FulcrumCombined,48.701,decoder,MB/s
Binary8,4,53.5845,1,1,1600,512,FulcrumCombined,53.5845,decoder,MB/s
Binary8,4,53.7709,1,2,1600,512,FulcrumCombined,53.7709,decoder,MB/s
Binary8,4,53.6336,1,3,1600,512,FulcrumCombined,53.6336,decoder,MB/s
Binary8,4,53.7886,1,4,1600,512,FulcrumCombined,53.7886,decoder,MB/s
Binary8,1,36.1183,1,0,1600,1024,FulcrumCombined,36.1183,encoder,MB/s
Binary8,1,37.4611,1,1,1600,1024,FulcrumCombined,37.4611,encoder,MB/s
Binary8,1,37.6229,1,2,1600,1024,FulcrumCombined,37.6229,encoder,MB/s
Binary8,1,37.8812,1,3,1600,1024,FulcrumCombined,37.8812,encoder,MB/s
Binary8,1,37.7912,1,4,1600,1024,FulcrumCombined,37.7912,encoder,MB/s
