benchmark,density,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,0.2,1,652.474,255,0,1600,16,FulcrumInner,652.474,encoder,MB/s
Binary,0.2,1,647.845,256,1,1600,16,FulcrumInner,647.845,encoder,MB/s
Binary,0.2,1,650.481,256,2,1600,16,FulcrumInner,650.481,encoder,MB/s
Binary,0.2,1,652.359,256,3,1600,16,FulcrumInner,652.359,encoder,MB/s
Binary,0.2,1,653.726,256,4,1600,16,FulcrumInner,653.726,encoder,MB/s
Binary,0.2,2,610.341,249,0,1600,16,FulcrumInner,610.341,encoder,MB/s
Binary,0.2,2,615.111,249,1,1600,16,FulcrumInner,615.111,encoder,MB/s
Binary,0.2,2,636.485,249,2,1600,16,FulcrumInner,636.485,encoder,MB/s
Binary,0.2,2,574.426,249,3,1600,16,FulcrumInner,574.426,encoder,MB/s
Binary,0.2,2,630.941,249,4,1600,16,FulcrumInner,630.941,encoder,MB/s
Binary,0.2,3,591.921,245,0,1600,16,FulcrumInner,591.921,encoder,MB/s
Binary,0.2,3,608.755,245,1,1600,16,FulcrumInner,608.755,encoder,MB/s
Binary,0.2,3,625.012,245,2,1600,16,FulcrumInner,625.012,encoder,MB/s
Binary,0.2,3,623.707,245,3,1600,16,FulcrumInner,623.707,encoder,MB/s
Binary,0.2,3,621.729,245,4,1600,16,FulcrumInner,621.729,encoder,MB/s
Binary,0.2,4,581.706,235,0,1600,16,FulcrumInner,581.706,encoder,MB/s
Binary,0.2,4,588.961,238,1,1600,16,FulcrumInner,588.961,encoder,MB/s
Binary,0.2,4,583.602,238,2,1600,16,FulcrumInner,583.602,encoder,MB/s
Binary,0.2,4,584.105,238,3,1600,16,FulcrumInner,584.105,encoder,MB/s
Binary,0.2,4,603.274,239,4,1600,16,FulcrumInner,603.274,encoder,MB/s
Binary,0.3,1,611.836,252,0,1600,16,FulcrumInner,611.836,encoder,MB/s
Binary,0.3,1,643.768,252,1,1600,16,FulcrumInner,643.768,encoder,MB/s
Binary,0.3,1,640.699,252,2,1600,16,FulcrumInner,640.699,encoder,MB/s
Binary,0.3,1,639.81,252,3,1600,16,FulcrumInner,639.81,encoder,MB/s
Binary,0.3,1,644.669,252,4,1600,16,FulcrumInner,644.669,encoder,MB/s
Binary,0.3,2,594.39,245,0,1600,16,FulcrumInner,594.39,encoder,MB/s
Binary,0.3,2,615.929,245,1,1600,16,FulcrumInner,615.929,encoder,MB/s
Binary,0.3,2,570.13,245,2,1600,16,FulcrumInner,570.13,encoder,MB/s
Binary,0.3,2,622.531,245,3,1600,16,FulcrumInner,622.531,encoder,MB/s
Binary,0.3,2,624.328,245,4,1600,16,FulcrumInner,624.328,encoder,MB/s
Binary,0.3,3,582.927,239,0,1600,16,FulcrumInner,582.927,encoder,MB/s
Binary,0.3,3,608.614,239,1,1600,16,FulcrumInner,608.614,encoder,MB/s
Binary,0.3,3,609.402,239,2,1600,16,FulcrumInner,609.402,encoder,MB/s
Binary,0.3,3,612.367,241,3,1600,16,FulcrumInner,612.367,encoder,MB/s
Binary,0.3,3,606.289,241,4,1600,16,FulcrumInner,606.289,encoder,MB/s
Binary,0.3,4,528.219,213,0,1600,16,FulcrumInner,528.219,encoder,MB/s
Binary,0.3,4,541.826,214,1,1600,16,FulcrumInner,541.826,encoder,MB/s
Binary,0.3,4,534.322,214,2,1600,16,FulcrumInner,534.322,encoder,MB/s
Binary,0.3,4,544.627,214,3,1600,16,FulcrumInner,544.627,encoder,MB/s
Binary,0.3,4,518.837,214,4,1600,16,FulcrumInner,518.837,encoder,MB/s
Binary,0.4,1,571.575,227,0,1600,16,FulcrumInner,571.575,encoder,MB/s
Binary,0.4,1,572.025,227,1,1600,16,FulcrumInner,572.025,encoder,MB/s
Binary,0.4,1,578.574,227,2,1600,16,FulcrumInner,578.574,encoder,MB/s
Binary,0.4,1,565.402,227,3,1600,16,FulcrumInner,565.402,encoder,MB/s
Binary,0.4,1,568.333,227,4,1600,16,FulcrumInner,568.333,encoder,MB/s
Binary,0.4,2,558.398,220,0,1600,16,FulcrumInner,558.398,encoder,MB/s
Binary,0.4,2,553.133,220,1,1600,16,FulcrumInner,553.133,encoder,MB/s
Binary,0.4,2,553.731,220,2,1600,16,FulcrumInner,553.731,encoder,MB/s
Binary,0.4,2,548.233,220,3,1600,16,FulcrumInner,548.233,encoder,MB/s
Binary,0.4,2,551.022,220,4,1600,16,FulcrumInner,551.022,encoder,MB/s
Binary,0.4,3,540.105,216,0,1600,16,FulcrumInner,540.105,encoder,MB/s
Binary,0.4,3,542.011,216,1,1600,16,FulcrumInner,542.011,encoder,MB/s
Binary,0.4,3,522.449,216,2,1600,16,FulcrumInner,522.449,encoder,MB/s
Binary,0.4,3,542.596,216,3,1600,16,FulcrumInner,542.596,encoder,MB/s
Binary,0.4,3,530.366,216,4,1600,16,FulcrumInner,530.366,encoder,MB/s
Binary,0.4,4,517.984,206,0,1600,16,FulcrumInner,517.984,encoder,MB/s
Binary,0.4,4,515.503,206,1,1600,16,FulcrumInner,515.503,encoder,MB/s
Binary,0.4,4,517.07,206,2,1600,16,FulcrumInner,517.07,encoder,MB/s
Binary,0.4,4,520.952,206,3,1600,16,FulcrumInner,520.952,encoder,MB/s
Binary,0.4,4,521.261,206,4,1600,16,FulcrumInner,521.261,encoder,MB/s
Binary,0.5,1,569.617,226,0,1600,16,FulcrumInner,569.617,encoder,MB/s
Binary,0.5,1,546.946,226,1,1600,16,FulcrumInner,546.946,encoder,MB/s
Binary,0.5,1,561.055,226,2,1600,16,FulcrumInner,561.055,encoder,MB/s
Binary,0.5,1,564.724,226,3,1600,16,FulcrumInner,564.724,encoder,MB/s
Binary,0.5,1,562.2,226,4,1600,16,FulcrumInner,562.2,encoder,MB/s
Binary,0.5,2,553.232,234,0,1600,16,FulcrumInner,553.232,encoder,MB/s
Binary,0.5,2,597.367,234,1,1600,16,FulcrumInner,597.367,encoder,MB/s
Binary,0.5,2,603.281,237,2,1600,16,FulcrumInner,603.281,encoder,MB/s
Binary,0.5,2,605.509,237,3,1600,16,FulcrumInner,605.509,encoder,MB/s
Binary,0.5,2,597.459,237,4,1600,16,FulcrumInner,597.459,encoder,MB/s
Binary,0.5,3,557.429,227,0,1600,16,FulcrumInner,557.429,encoder,MB/s
Binary,0.5,3,578.302,228,1,1600,16,FulcrumInner,578.302,encoder,MB/s
Binary,0.5,3,526.957,229,2,1600,16,FulcrumInner,526.957,encoder,MB/s
Binary,0.5,3,580.206,229,3,1600,16,FulcrumInner,580.206,encoder,MB/s
Binary,0.5,3,585.405,230,4,1600,16,FulcrumInner,585.405,encoder,MB/s
Binary,0.5,4,541.577,219,0,1600,16,FulcrumInner,541.577,encoder,MB/s
Binary,0.5,4,569.907,224,1,1600,16,FulcrumInner,569.907,encoder,MB/s
Binary,0.5,4,570.587,224,2,1600,16,FulcrumInner,570.587,encoder,MB/s
Binary,0.5,4,541.441,224,3,1600,16,FulcrumInner,541.441,encoder,MB/s
Binary,0.5,4,564.409,224,4,1600,16,FulcrumInner,564.409,encoder,MB/s
Binary,0.2,1,1384.11,575,0,1600,16,FulcrumInner,1470.62,decoder,MB/s
Binary,0.2,1,1370.07,575,1,1600,16,FulcrumInner,1541.33,decoder,MB/s
Binary,0.2,1,1396.72,575,2,1600,16,FulcrumInner,1833.19,decoder,MB/s
Binary,0.2,1,1357.81,575,3,1600,16,FulcrumInner,1612.4,decoder,MB/s
Binary,0.2,1,1347.12,575,4,1600,16,FulcrumInner,1768.1,decoder,MB/s
Binary,0.2,2,1370.38,536,0,1600,16,FulcrumInner,1627.32,decoder,MB/s
Binary,0.2,2,1291.44,536,1,1600,16,FulcrumInner,1695.02,decoder,MB/s
Binary,0.2,2,1278.68,581,2,1600,16,FulcrumInner,1678.27,decoder,MB/s
Binary,0.2,2,1400.92,581,3,1600,16,FulcrumInner,1576.04,decoder,MB/s
Binary,0.2,2,1389.8,581,4,1600,16,FulcrumInner,1563.52,decoder,MB/s
Binary,0.2,3,1122.24,520,0,1600,16,FulcrumInner,1613.22,decoder,MB/s
Binary,0.2,3,1163.94,520,1,1600,16,FulcrumInner,1527.67,decoder,MB/s
Binary,0.2,3,1284.94,520,2,1600,16,FulcrumInner,1525.87,decoder,MB/s
Binary,0.2,3,1270.47,520,3,1600,16,FulcrumInner,1588.09,decoder,MB/s
Binary,0.2,3,1247.96,520,4,1600,16,FulcrumInner,1637.95,decoder,MB/s
Binary,0.2,4,1159.23,466,0,1600,16,FulcrumInner,1521.48,decoder,MB/s
Binary,0.2,4,1163.18,466,1,1600,16,FulcrumInner,1526.68,decoder,MB/s
Binary,0.2,4,1179.78,475,2,1600,16,FulcrumInner,1548.46,decoder,MB/s
Binary,0.2,4,1066.39,475,3,1600,16,FulcrumInner,1532.93,decoder,MB/s
Binary,0.2,4,1135.6,475,4,1600,16,FulcrumInner,1490.47,decoder,MB/s
Binary,0.3,1,1499.95,625,0,1600,16,FulcrumInner,1687.45,decoder,MB/s
Binary,0.3,1,1576.2,625,1,1600,16,FulcrumInner,1674.71,decoder,MB/s
Binary,0.3,1,1411.18,625,2,1600,16,FulcrumInner,1675.78,decoder,MB/s
Binary,0.3,1,1336.68,625,3,1600,16,FulcrumInner,1837.93,decoder,MB/s
Binary,0.3,1,1303.14,625,4,1600,16,FulcrumInner,1710.38,decoder,MB/s
Binary,0.3,2,1210.52,561,0,1600,16,FulcrumInner,1437.49,decoder,MB/s
Binary,0.3,2,1250.57,561,1,1600,16,FulcrumInner,1563.22,decoder,MB/s
Binary,0.3,2,1390.15,561,2,1600,16,FulcrumInner,1650.8,decoder,MB/s
Binary,0.3,2,1223.83,561,3,1600,16,FulcrumInner,1759.25,decoder,MB/s
Binary,0.3,2,1359.85,562,4,1600,16,FulcrumInner,1699.81,decoder,MB/s
Binary,0.3,3,1262.33,500,0,1600,16,FulcrumInner,1577.91,decoder,MB/s
Binary,0.3,3,1249.62,508,1,1600,16,FulcrumInner,1562.03,decoder,MB/s
Binary,0.3,3,907.143,508,2,1600,16,FulcrumInner,1474.11,decoder,MB/s
Binary,0.3,3,1244.84,508,3,1600,16,FulcrumInner,1556.04,decoder,MB/s
Binary,0.3,3,1288.11,508,4,1600,16,FulcrumInner,1529.64,decoder,MB/s
Binary,0.3,4,1075.34,475,0,1600,16,FulcrumInner,1478.6,decoder,MB/s
Binary,0.3,4,1094.44,486,1,1600,16,FulcrumInner,1573.26,decoder,MB/s
Binary,0.3,4,1051.25,486,2,1600,16,FulcrumInner,1511.18,decoder,MB/s
Binary,0.3,4,1148.38,486,3,1600,16,FulcrumInner,1579.03,decoder,MB/s
Binary,0.3,4,1140.8,486,4,1600,16,FulcrumInner,1426,decoder,MB/s
Binary,0.4,1,1437.75,566,0,1600,16,FulcrumInner,1617.46,decoder,MB/s
Binary,0.4,1,1090.59,566,1,1600,16,FulcrumInner,1499.56,decoder,MB/s
Binary,0.4,1,1594.94,631,2,1600,16,FulcrumInner,1694.63,decoder,MB/s
Binary,0.4,1,1433.84,631,3,1600,16,FulcrumInner,1702.68,decoder,MB/s
Binary,0.4,1,1500.57,631,4,1600,16,FulcrumInner,1688.14,decoder,MB/s
Binary,0.4,2,1041.77,469,0,1600,16,FulcrumInner,1692.88,decoder,MB/s
Binary,0.4,2,1242.6,520,1,1600,16,FulcrumInner,1708.58,decoder,MB/s
Binary,0.4,2,1178.26,520,2,1600,16,FulcrumInner,1472.83,decoder,MB/s
Binary,0.4,2,1179.41,520,3,1600,16,FulcrumInner,1621.69,decoder,MB/s
Binary,0.4,2,1302.51,567,4,1600,16,FulcrumInner,1546.73,decoder,MB/s
Binary,0.4,3,1210.68,482,0,1600,16,FulcrumInner,1437.68,decoder,MB/s
Binary,0.4,3,1177.07,482,1,1600,16,FulcrumInner,1618.47,decoder,MB/s
Binary,0.4,3,1285.86,505,2,1600,16,FulcrumInner,1607.32,decoder,MB/s
Binary,0.4,3,1227.96,505,3,1600,16,FulcrumInner,1458.21,decoder,MB/s
Binary,0.4,3,1123.78,505,4,1600,16,FulcrumInner,1685.67,decoder,MB/s
Binary,0.4,4,1050.38,422,0,1600,16,FulcrumInner,1509.93,decoder,MB/s
Binary,0.4,4,1196.17,488,1,1600,16,FulcrumInner,1495.21,decoder,MB/s
Binary,0.4,4,1178.12,488,2,1600,16,FulcrumInner,1546.28,decoder,MB/s
Binary,0.4,4,1140.17,488,3,1600,16,FulcrumInner,1567.73,decoder,MB/s
Binary,0.4,4,1194.45,488,4,1600,16,FulcrumInner,1493.07,decoder,MB/s
Binary,0.5,1,1443.23,580,0,1600,16,FulcrumInner,1804.04,decoder,MB/s
Binary,0.5,1,1437.78,580,1,1600,16,FulcrumInner,1707.37,decoder,MB/s
Binary,0.5,1,1577.73,642,2,1600,16,FulcrumInner,1774.94,decoder,MB/s
Binary,0.5,1,1388.93,642,3,1600,16,FulcrumInner,1475.74,decoder,MB/s
Binary,0.5,1,1484.39,642,4,1600,16,FulcrumInner,1669.94,decoder,MB/s
Binary,0.5,2,1277.32,571,0,1600,16,FulcrumInner,1596.64,decoder,MB/s
Binary,0.5,2,1377.07,571,1,1600,16,FulcrumInner,1721.34,decoder,MB/s
Binary,0.5,2,1460.22,585,2,1600,16,FulcrumInner,1642.75,decoder,MB/s
Binary,0.5,2,1155.56,585,3,1600,16,FulcrumInner,1661.11,decoder,MB/s
Binary,0.5,2,1452.29,585,4,1600,16,FulcrumInner,1633.82,decoder,MB/s
Binary,0.5,3,1169.89,519,0,1600,16,FulcrumInner,1608.59,decoder,MB/s
Binary,0.5,3,1270.94,519,1,1600,16,FulcrumInner,1509.24,decoder,MB/s
Binary,0.5,3,1104.81,519,2,1600,16,FulcrumInner,1588.16,decoder,MB/s
Binary,0.5,3,1209.94,519,3,1600,16,FulcrumInner,1512.43,decoder,MB/s
Binary,0.5,3,1313.79,519,4,1600,16,FulcrumInner,1560.13,decoder,MB/s
Binary,0.5,4,1057.56,450,0,1600,16,FulcrumInner,1454.14,decoder,MB/s
Binary,0.5,4,1130.93,459,1,1600,16,FulcrumInner,1413.67,decoder,MB/s
Binary,0.5,4,1067.42,473,2,1600,16,FulcrumInner,1400.99,decoder,MB/s
Binary,0.5,4,1007.64,473,3,1600,16,FulcrumInner,1511.46,decoder,MB/s
Binary,0.5,4,1207.5,473,4,1600,16,FulcrumInner,1660.31,decoder,MB/s
Binary,0.2,1,698.753,139,0,1600,32,FulcrumInner,698.753,encoder,MB/s
Binary,0.2,1,709.481,139,1,1600,32,FulcrumInner,709.481,encoder,MB/s
Binary,0.2,1,707.858,139,2,1600,32,FulcrumInner,707.858,encoder,MB/s
Binary,0.2,1,706.102,139,3,1600,32,FulcrumInner,706.102,encoder,MB/s
Binary,0.2,1,704.913,139,4,1600,32,FulcrumInner,704.913,encoder,MB/s
Binary,0.2,2,682.259,134,0,1600,32,FulcrumInner,682.259,encoder,MB/s
Binary,0.2,2,661.665,134,1,1600,32,FulcrumInner,661.665,encoder,MB/s
Binary,0.2,2,664.098,134,2,1600,32,FulcrumInner,664.098,encoder,MB/s
Binary,0.2,2,690.246,136,3,1600,32,FulcrumInner,690.246,encoder,MB/s
Binary,0.2,2,688.335,136,4,1600,32,FulcrumInner,688.335,encoder,MB/s
Binary,0.2,3,663.226,131,0,1600,32,FulcrumInner,663.226,encoder,MB/s
Binary,0.2,3,677.774,133,1,1600,32,FulcrumInner,677.774,encoder,MB/s
Binary,0.2,3,674.151,133,2,1600,32,FulcrumInner,674.151,encoder,MB/s
Binary,0.2,3,678.991,133,3,1600,32,FulcrumInner,678.991,encoder,MB/s
Binary,0.2,3,675.288,133,4,1600,32,FulcrumInner,675.288,encoder,MB/s
Binary,0.2,4,633.933,128,0,1600,32,FulcrumInner,633.933,encoder,MB/s
Binary,0.2,4,657.521,129,1,1600,32,FulcrumInner,657.521,encoder,MB/s
Binary,0.2,4,659.557,129,2,1600,32,FulcrumInner,659.557,encoder,MB/s
Binary,0.2,4,658.702,129,3,1600,32,FulcrumInner,658.702,encoder,MB/s
Binary,0.2,4,652.971,129,4,1600,32,FulcrumInner,652.971,encoder,MB/s
Binary,0.3,1,671.217,136,0,1600,32,FulcrumInner,671.217,encoder,MB/s
Binary,0.3,1,694.514,136,1,1600,32,FulcrumInner,694.514,encoder,MB/s
Binary,0.3,1,676.17,136,2,1600,32,FulcrumInner,676.17,encoder,MB/s
Binary,0.3,1,661.084,136,3,1600,32,FulcrumInner,661.084,encoder,MB/s
Binary,0.3,1,694.861,136,4,1600,32,FulcrumInner,694.861,encoder,MB/s
Binary,0.3,2,646.851,131,0,1600,32,FulcrumInner,646.851,encoder,MB/s
Binary,0.3,2,665.13,133,1,1600,32,FulcrumInner,665.13,encoder,MB/s
Binary,0.3,2,667.608,133,2,1600,32,FulcrumInner,667.608,encoder,MB/s
Binary,0.3,2,674.819,133,3,1600,32,FulcrumInner,674.819,encoder,MB/s
Binary,0.3,2,666.628,133,4,1600,32,FulcrumInner,666.628,encoder,MB/s
Binary,0.3,3,586.872,128,0,1600,32,FulcrumInner,586.872,encoder,MB/s
Binary,0.3,3,625.582,128,1,1600,32,FulcrumInner,625.582,encoder,MB/s
Binary,0.3,3,650.094,128,2,1600,32,FulcrumInner,650.094,encoder,MB/s
Binary,0.3,3,643.582,128,3,1600,32,FulcrumInner,643.582,encoder,MB/s
Binary,0.3,3,630.76,128,4,1600,32,FulcrumInner,630.76,encoder,MB/s
Binary,0.3,4,594.353,118,0,1600,32,FulcrumInner,594.353,encoder,MB/s
Binary,0.3,4,624.576,123,1,1600,32,FulcrumInner,624.576,encoder,MB/s
Binary,0.3,4,626.066,123,2,1600,32,FulcrumInner,626.066,encoder,MB/s
Binary,0.3,4,629.445,123,3,1600,32,FulcrumInner,629.445,encoder,MB/s
Binary,0.3,4,609.347,123,4,1600,32,FulcrumInner,609.347,encoder,MB/s
Binary,0.4,1,674.752,133,0,1600,32,FulcrumInner,674.752,encoder,MB/s
Binary,0.4,1,667.935,133,1,1600,32,FulcrumInner,667.935,encoder,MB/s
Binary,0.4,1,649.205,134,2,1600,32,FulcrumInner,649.205,encoder,MB/s
Binary,0.4,1,650.313,134,3,1600,32,FulcrumInner,650.313,encoder,MB/s
Binary,0.4,1,651.177,134,4,1600,32,FulcrumInner,651.177,encoder,MB/s
Binary,0.4,2,602.299,131,0,1600,32,FulcrumInner,602.299,encoder,MB/s
Binary,0.4,2,668.314,131,1,1600,32,FulcrumInner,668.314,encoder,MB/s
Binary,0.4,2,669.181,131,2,1600,32,FulcrumInner,669.181,encoder,MB/s
Binary,0.4,2,671.142,132,3,1600,32,FulcrumInner,671.142,encoder,MB/s
Binary,0.4,2,661.81,132,4,1600,32,FulcrumInner,661.81,encoder,MB/s
Binary,0.4,3,653.009,128,0,1600,32,FulcrumInner,653.009,encoder,MB/s
Binary,0.4,3,652.489,128,1,1600,32,FulcrumInner,652.489,encoder,MB/s
Binary,0.4,3,590.294,129,2,1600,32,FulcrumInner,590.294,encoder,MB/s
Binary,0.4,3,650.976,129,3,1600,32,FulcrumInner,650.976,encoder,MB/s
Binary,0.4,3,659.293,129,4,1600,32,FulcrumInner,659.293,encoder,MB/s
Binary,0.4,4,633.044,124,0,1600,32,FulcrumInner,633.044,encoder,MB/s
Binary,0.4,4,635.398,126,1,1600,32,FulcrumInner,635.398,encoder,MB/s
Binary,0.4,4,636.59,126,2,1600,32,FulcrumInner,636.59,encoder,MB/s
Binary,0.4,4,644.089,126,3,1600,32,FulcrumInner,644.089,encoder,MB/s
Binary,0.4,4,636.967,126,4,1600,32,FulcrumInner,636.967,encoder,MB/s
Binary,0.5,1,647.232,132,0,1600,32,FulcrumInner,647.232,encoder,MB/s
Binary,0.5,1,633.402,132,1,1600,32,FulcrumInner,633.402,encoder,MB/s
Binary,0.5,1,671.542,132,2,1600,32,FulcrumInner,671.542,encoder,MB/s
Binary,0.5,1,672.946,132,3,1600,32,FulcrumInner,672.946,encoder,MB/s
Binary,0.5,1,654.376,132,4,1600,32,FulcrumInner,654.376,encoder,MB/s
Binary,0.5,2,616.502,122,0,1600,32,FulcrumInner,616.502,encoder,MB/s
Binary,0.5,2,646.298,127,1,1600,32,FulcrumInner,646.298,encoder,MB/s
Binary,0.5,2,616.867,127,2,1600,32,FulcrumInner,616.867,encoder,MB/s
Binary,0.5,2,644.823,127,3,1600,32,FulcrumInner,644.823,encoder,MB/s
Binary,0.5,2,595.349,127,4,1600,32,FulcrumInner,595.349,encoder,MB/s
Binary,0.5,3,620.36,122,0,1600,32,FulcrumInner,620.36,encoder,MB/s
Binary,0.5,3,627.972,124,1,1600,32,FulcrumInner,627.972,encoder,MB/s
Binary,0.5,3,590.531,124,2,1600,32,FulcrumInner,590.531,encoder,MB/s
Binary,0.5,3,598.322,124,3,1600,32,FulcrumInner,598.322,encoder,MB/s
Binary,0.5,3,582.566,124,4,1600,32,FulcrumInner,582.566,encoder,MB/s
Binary,0.5,4,594.188,119,0,1600,32,FulcrumInner,594.188,encoder,MB/s
Binary,0.5,4,524.518,119,1,1600,32,FulcrumInner,524.518,encoder,MB/s
Binary,0.5,4,603.786,119,2,1600,32,FulcrumInner,603.786,encoder,MB/s
Binary,0.5,4,610.311,120,3,1600,32,FulcrumInner,610.311,encoder,MB/s
Binary,0.5,4,613.204,121,4,1600,32,FulcrumInner,613.204,encoder,MB/s
Binary,0.2,1,840.59,177,0,1600,32,FulcrumInner,971.932,decoder,MB/s
Binary,0.2,1,881.642,177,1,1600,32,FulcrumInner,964.296,decoder,MB/s
Binary,0.2,1,901.014,177,2,1600,32,FulcrumInner,957.328,decoder,MB/s
Binary,0.2,1,897.896,180,3,1600,32,FulcrumInner,954.014,decoder,MB/s
Binary,0.2,1,804.68,180,4,1600,32,FulcrumInner,829.826,decoder,MB/s
Binary,0.2,2,729.275,150,0,1600,32,FulcrumInner,888.804,decoder,MB/s
Binary,0.2,2,722.791,159,1,1600,32,FulcrumInner,926.077,decoder,MB/s
Binary,0.2,2,812.861,159,2,1600,32,FulcrumInner,914.468,decoder,MB/s
Binary,0.2,2,844.997,174,3,1600,32,FulcrumInner,950.621,decoder,MB/s
Binary,0.2,2,818.297,174,4,1600,32,FulcrumInner,920.584,decoder,MB/s
Binary,0.2,3,785.921,157,0,1600,32,FulcrumInner,884.161,decoder,MB/s
Binary,0.2,3,826.465,162,1,1600,32,FulcrumInner,929.773,decoder,MB/s
Binary,0.2,3,829.274,162,2,1600,32,FulcrumInner,907.019,decoder,MB/s
Binary,0.2,3,812.141,162,3,1600,32,FulcrumInner,939.038,decoder,MB/s
Binary,0.2,3,747.278,163,4,1600,32,FulcrumInner,910.745,decoder,MB/s
Binary,0.2,4,721.651,155,0,1600,32,FulcrumInner,834.409,decoder,MB/s
Binary,0.2,4,751.658,155,1,1600,32,FulcrumInner,869.104,decoder,MB/s
Binary,0.2,4,705.297,155,2,1600,32,FulcrumInner,815.499,decoder,MB/s
Binary,0.2,4,765.718,156,3,1600,32,FulcrumInner,909.29,decoder,MB/s
Binary,0.2,4,730.425,156,4,1600,32,FulcrumInner,867.38,decoder,MB/s
Binary,0.3,1,903.381,179,0,1600,32,FulcrumInner,959.842,decoder,MB/s
Binary,0.3,1,867.078,184,1,1600,32,FulcrumInner,948.366,decoder,MB/s
Binary,0.3,1,864.849,184,2,1600,32,FulcrumInner,972.955,decoder,MB/s
Binary,0.3,1,853.024,184,3,1600,32,FulcrumInner,932.995,decoder,MB/s
Binary,0.3,1,878.56,184,4,1600,32,FulcrumInner,933.47,decoder,MB/s
Binary,0.3,2,751.754,177,0,1600,32,FulcrumInner,916.201,decoder,MB/s
Binary,0.3,2,822.061,177,1,1600,32,FulcrumInner,950.508,decoder,MB/s
Binary,0.3,2,884.568,177,2,1600,32,FulcrumInner,967.496,decoder,MB/s
Binary,0.3,2,800.212,177,3,1600,32,FulcrumInner,900.238,decoder,MB/s
Binary,0.3,2,880.957,177,4,1600,32,FulcrumInner,936.016,decoder,MB/s
Binary,0.3,3,818.446,165,0,1600,32,FulcrumInner,920.752,decoder,MB/s
Binary,0.3,3,832.315,165,1,1600,32,FulcrumInner,936.355,decoder,MB/s
Binary,0.3,3,818.208,165,2,1600,32,FulcrumInner,946.053,decoder,MB/s
Binary,0.3,3,832.808,165,3,1600,32,FulcrumInner,936.909,decoder,MB/s
Binary,0.3,3,801.326,170,4,1600,32,FulcrumInner,926.533,decoder,MB/s
Binary,0.3,4,710.472,139,0,1600,32,FulcrumInner,888.09,decoder,MB/s
Binary,0.3,4,737.581,149,1,1600,32,FulcrumInner,875.877,decoder,MB/s
Binary,0.3,4,673.149,149,2,1600,32,FulcrumInner,862.472,decoder,MB/s
Binary,0.3,4,708.667,149,3,1600,32,FulcrumInner,863.688,decoder,MB/s
Binary,0.3,4,679.626,149,4,1600,32,FulcrumInner,764.579,decoder,MB/s
Binary,0.4,1,852.793,184,0,1600,32,FulcrumInner,932.742,decoder,MB/s
Binary,0.4,1,877.251,184,1,1600,32,FulcrumInner,932.079,decoder,MB/s
Binary,0.4,1,904.107,184,2,1600,32,FulcrumInner,932.361,decoder,MB/s
Binary,0.4,1,940.293,184,3,1600,32,FulcrumInner,969.678,decoder,MB/s
Binary,0.4,1,914.641,184,4,1600,32,FulcrumInner,971.806,decoder,MB/s
Binary,0.4,2,762.987,172,0,1600,32,FulcrumInner,929.891,decoder,MB/s
Binary,0.4,2,844.172,172,1,1600,32,FulcrumInner,923.313,decoder,MB/s
Binary,0.4,2,825.806,172,2,1600,32,FulcrumInner,903.226,decoder,MB/s
Binary,0.4,2,822.797,172,3,1600,32,FulcrumInner,899.935,decoder,MB/s
Binary,0.4,2,873.131,172,4,1600,32,FulcrumInner,927.702,decoder,MB/s
Binary,0.4,3,788.144,161,0,1600,32,FulcrumInner,862.033,decoder,MB/s
Binary,0.4,3,809.109,161,1,1600,32,FulcrumInner,910.247,decoder,MB/s
Binary,0.4,3,768.024,161,2,1600,32,FulcrumInner,840.026,decoder,MB/s
Binary,0.4,3,741.028,161,3,1600,32,FulcrumInner,833.657,decoder,MB/s
Binary,0.4,3,767.881,161,4,1600,32,FulcrumInner,863.866,decoder,MB/s
Binary,0.4,4,775.987,154,0,1600,32,FulcrumInner,897.235,decoder,MB/s
Binary,0.4,4,783.077,154,1,1600,32,FulcrumInner,929.904,decoder,MB/s
Binary,0.4,4,759.249,154,2,1600,32,FulcrumInner,901.608,decoder,MB/s
Binary,0.4,4,763.218,154,3,1600,32,FulcrumInner,882.47,decoder,MB/s
Binary,0.4,4,762.922,154,4,1600,32,FulcrumInner,882.129,decoder,MB/s
Binary,0.5,1,843.636,174,0,1600,32,FulcrumInner,949.091,decoder,MB/s
Binary,0.5,1,831.588,174,1,1600,32,FulcrumInner,935.536,decoder,MB/s
Binary,0.5,1,818.222,174,2,1600,32,FulcrumInner,946.069,decoder,MB/s
Binary,0.5,1,865.016,174,3,1600,32,FulcrumInner,1000.17,decoder,MB/s
Binary,0.5,1,941.354,195,4,1600,32,FulcrumInner,970.771,decoder,MB/s
Binary,0.5,2,802.72,166,0,1600,32,FulcrumInner,903.06,decoder,MB/s
Binary,0.5,2,818.359,179,1,1600,32,FulcrumInner,895.08,decoder,MB/s
Binary,0.5,2,830.521,179,2,1600,32,FulcrumInner,908.382,decoder,MB/s
Binary,0.5,2,850.719,179,3,1600,32,FulcrumInner,930.474,decoder,MB/s
Binary,0.5,2,885.146,179,4,1600,32,FulcrumInner,940.467,decoder,MB/s
Binary,0.5,3,749.601,165,0,1600,32,FulcrumInner,819.876,decoder,MB/s
Binary,0.5,3,769.679,165,1,1600,32,FulcrumInner,889.942,decoder,MB/s
Binary,0.5,3,734.545,165,2,1600,32,FulcrumInner,872.272,decoder,MB/s
